COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 11/09/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: SEPTEMBER DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN   : 13049 
 NOMBRE     : RANCHO LA SOLEDAD (CFE) 
 ESTADO     : HIDALGO 
 MUNICIPIO  : TULA DE ALLENDE 
 SITUACIÓN  : SUSPENDIDA 
 U. ADMNVA. : ORGANISMO DE CUENCA AGUAS DEL VALLE DE MÉXICO 
 CVE-OMM    :   
 LATITUD    : 20.06666667 ° 
 LONGITUD   : -99.26666667 ° 
 ALTITUD    : 2091 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1971-08-01	0	NULO	NULO	NULO
1973-06-18	0	6.4	27.6	11.1
1973-06-19	0	8.1	27.1	11.1
1973-06-20	0	9.3	25.1	11.6
1973-06-21	2	3.7	19.1	12.1
1973-06-22	22.5	2.7	16.1	11.6
1973-06-23	18.5	0.1	22.1	11.1
1973-06-24	2	3.5	24.1	8.1
1973-06-25	2.5	0.9	20.6	9.6
1973-06-26	69	3.3	20.6	13.1
1973-06-27	15.5	5.6	18.6	11.6
1973-06-28	0	0.8	20.6	13.1
1973-06-29	1	3.6	23.1	12.6
1973-06-30	2.5	3.4	24.1	12.1
1973-07-01	2.5	3.9	22.6	13.1
1973-07-02	4	3	21.6	7.6
1973-07-03	4.5	0.2	18.6	13.1
1973-07-04	15	4.2	19.1	13.1
1973-07-05	19.5	4.2	19.1	12.6
1973-07-06	8	2.9	22.1	13.1
1973-07-07	17	4.2	22.1	12.1
1973-07-08	25	4.2	20.6	8.6
1973-07-09	0	2.7	20.6	11.6
1973-07-10	0	5.1	20.6	9.6
1973-07-11	0	6	21.1	10.1
1973-07-12	1	5.4	23.1	10.1
1973-07-13	3	5.7	23.1	10.1
1973-07-14	0	3.8	23.6	10.1
1973-07-15	4	5.2	24.1	11.6
1973-07-16	0	5.4	22.6	12.1
1973-07-17	0	4.5	23.1	12.1
1973-07-18	0	6.9	23.1	10.6
1973-07-19	0	6.6	23.1	10.1
1973-07-20	0	5.8	23.1	8.6
1973-07-21	0	4.4	23.6	10.6
1973-07-22	33	6.8	25.1	11.1
1973-07-23	16.5	2.6	21.6	12.6
1973-07-24	2.5	3.4	19.6	10.1
1973-07-25	0.5	1.4	18.1	11.1
1973-07-26	0	2.6	18.1	10.6
1973-07-27	0	3.5	22.1	11.6
1973-07-28	3.5	3	23.6	10.1
1973-07-29	0	4.3	23.6	10.6
1973-07-30	3.5	5.5	24.6	11.6
1973-07-31	0	4.2	24.1	10.6
1973-08-01	0	4.5	24.1	10.1
1973-08-02	0	6	23.6	12.1
1973-08-03	0	5.7	23.1	11.6
1973-08-04	0	3.1	20.6	11.1
1973-08-05	1	4.2	23.1	10.6
1973-08-06	5.5	2.6	25.1	11.6
1973-08-07	0	2.4	22.1	12.6
1973-08-08	3.5	3.8	22.1	12.6
1973-08-09	20	4.3	21.1	12.1
1973-08-10	1	3.3	20.6	12.1
1973-08-11	1.5	1.9	18.6	12.1
1973-08-12	0	3.7	20.1	12.6
1973-08-13	0	4	20.1	12.6
1973-08-14	0.5	3.4	20.6	12.6
1973-08-15	7	2.7	22.6	11.6
1973-08-16	14	1.9	23.1	12.6
1973-08-17	0	5.1	20.6	12.6
1973-08-18	0	5	20.6	11.6
1973-08-19	0	4.1	20.6	8.6
1973-08-20	1	2.2	18.6	10.1
1973-08-21	0	3.5	18.6	7.1
1973-08-22	2	1.2	14.1	10.1
1973-08-23	0	4.7	19.6	7.6
1973-08-24	6	2.2	20.1	9.6
1973-08-25	7	1.9	18.6	11.1
1973-08-26	0.5	3.3	19.6	11.6
1973-08-27	9	1.7	19.1	12.1
1973-08-28	13	4.5	21.1	11.6
1973-08-29	0	3.2	21.1	12.1
1973-08-30	0	4.7	21.6	12.1
1973-08-31	0	5.2	21.6	11.6
1973-09-01	0	5.1	22.6	9.1
1973-09-02	0	4.9	22.1	10.6
1973-09-03	1	1.8	18.1	12.6
1973-09-04	0	3.6	19.6	13
1973-09-05	0	3.9	22.6	10.6
1973-09-06	0	4.9	24.6	7.6
1973-09-07	17	2.9	22.1	10.1
1973-09-08	6	3	24.1	11.1
1973-09-09	30.5	4.4	22.1	12
1973-09-10	14	3.4	21.1	11.1
1973-09-11	0	1.5	23.1	12.6
1973-09-12	6	5.3	24.6	10.6
1973-09-13	0	2.3	24.1	9.6
1973-09-14	0	5.5	23.1	11.1
1973-09-15	0	4	21.6	10.1
1973-09-16	0	3	20.6	10.6
1973-09-17	0	5	23.1	11.1
1973-09-18	0	3.1	20	10.1
1973-09-19	0	4.5	21.6	9.1
1973-09-20	0	4.4	22.6	12.1
1973-09-21	0	4.7	23.1	8.1
1973-09-22	0	4.3	22.6	9.6
1973-09-23	0	4.3	23.6	13.1
1973-09-24	14	4.9	24.6	10.1
1973-09-25	2	3.7	26.6	12.1
1973-09-26	22.5	4.4	22.6	11.1
1973-09-27	0	2.2	19.1	12.1
1973-09-28	0	2.2	18.1	11.1
1973-09-29	9.5	5.1	22.6	10.6
1973-09-30	0	4.7	21.6	11.6
1973-10-01	0	3.2	20.1	11.1
1973-10-02	0	5	22.6	10.1
1973-10-03	0	5.8	21.1	7.1
1973-10-04	0	3.7	21.6	7.6
1973-10-05	0	3.7	21.6	9.1
1973-10-06	0	4.7	20.1	8.1
1973-10-07	0	2.9	20.1	7.1
1973-10-08	0	2.5	21.6	8.1
1973-10-09	0	4.9	24.1	11.1
1973-10-10	11	4.5	24.6	12.1
1973-10-11	0	2.3	23.1	13.1
1973-10-12	12	3.9	25.1	12.6
1973-10-13	1	1.6	21.6	12.1
1973-10-14	0.5	1.1	18.6	13.1
1973-10-15	0	4.7	21.1	11.1
1973-10-16	0	3.9	20.1	9.6
1973-10-17	0	2.6	18.1	10.6
1973-10-18	0	3.6	17.6	9.1
1973-10-19	4.5	4.1	16.6	7.1
1973-10-20	10.5	0.4	14.6	8.1
1973-10-21	0	2.7	16.6	9.6
1973-10-22	0	3.5	15.1	9.1
1973-10-23	0	3.2	19.1	8.1
1973-10-24	0	2.3	22.1	7.6
1973-10-25	0	5.4	23.1	9.1
1973-10-26	2	2.8	22.6	8.1
1973-10-27	24.5	3.5	22.1	10.6
1973-10-28	0	2.8	22.1	11.6
1973-10-29	3	4.1	20.6	10.1
1973-10-30	1	2.3	24.1	8.6
1973-10-31	3.5	2.8	21.6	8.1
1973-11-01	3.5	1.7	24.6	8.6
1973-11-02	0	3.8	22.6	8.6
1973-11-03	0	3.6	24.1	9.1
1973-11-04	0	1.7	22.6	9.6
1973-11-05	0	5.3	23.6	8.1
1973-11-06	0	3.4	22.6	7.1
1973-11-07	0	3.5	22.6	7.1
1973-11-08	0	2.7	23.1	6.6
1973-11-09	0	4.2	21.6	4.6
1973-11-10	1	3	17.1	4.1
1973-11-11	0.5	2.9	17.1	5.6
1973-11-12	0	1.8	16.1	8.1
1973-11-13	0	3.2	18.6	7.1
1973-11-14	0	4.1	21.6	6.1
1973-11-15	0	4.6	20.6	4.6
1973-11-16	0	2.7	20.1	3.1
1973-11-17	0	3.1	21.6	4.1
1973-11-18	0	4	22.1	7.1
1973-11-19	0	5.5	25.1	7.1
1973-11-20	0	4.4	24.6	3.6
1973-11-21	0	4.8	25.6	5.6
1973-11-22	0	4.5	24.1	6.1
1973-11-23	0	3.7	25.1	6.1
1973-11-24	0	4.5	24.6	8.1
1973-11-25	0	3.8	25.1	7.1
1973-11-26	0	4	23.1	8.1
1973-11-27	1	3.5	22.6	8.1
1973-11-28	0	1.8	11.6	7.1
1973-11-29	0	3.2	13.6	0.1
1973-11-30	0	1.1	14.1	0
1973-12-01	0	2.9	16	2.5
1973-12-02	0	3.9	19.5	6.5
1973-12-03	0	4.8	24.5	6.5
1973-12-04	0	4	24.5	5
1973-12-05	0	3.1	21	5
1973-12-06	0	2.5	23.5	6.5
1973-12-07	0	1.4	11.5	8
1973-12-08	0	3	19	6
1973-12-09	0	2.5	18.5	1
1973-12-10	1.5	3.2	10	3.5
1973-12-11	0	2.1	16.5	4.5
1973-12-12	0	1.5	19.5	3
1973-12-13	0	4	18.5	3.5
1973-12-14	0	4	23.5	3
1973-12-15	0	4.5	21.5	4.5
1973-12-16	0	2.7	15	4
1973-12-17	0	2.3	18.5	5
1973-12-18	0	2.2	19	1
1973-12-19	0	4.9	20	3
1973-12-20	0	2.6	11	4
1973-12-21	0	2.6	11.5	4
1973-12-22	0	3.9	20.5	1
1973-12-23	0	5.6	21.5	3
1973-12-24	0	6	24	2
1973-12-25	0	1.9	16	5.5
1973-12-26	0	4	21.5	6.5
1973-12-27	0	4.1	20	2.5
1973-12-28	0	1.6	19.5	3
1973-12-29	0	1.4	21	3.5
1973-12-30	0	4.2	22.5	5
1973-12-31	0	2.5	21.5	5
1974-01-01	2	5.6	22.5	5
1974-01-02	0	2.5	23	5
1974-01-03	0	4.4	21.5	5
1974-01-04	0	3.2	22.5	4
1974-01-05	0	4	21.5	5
1974-01-06	2	3.6	22	6.5
1974-01-07	0	2.9	24	5
1974-01-08	0	4.6	24	6
1974-01-09	0	2.5	23.5	6
1974-01-10	0	3.8	22	5
1974-01-11	0	4.1	22	4.5
1974-01-12	0	2.4	15	5
1974-01-13	0	3.1	19	7.5
1974-01-14	0	3	20	6
1974-01-15	0	3.1	19	5.5
1974-01-16	0	2	21	5
1974-01-17	0	6	20	2.5
1974-01-18	0	2.5	22	5
1974-01-19	0	5.4	24	6
1974-01-20	0	4	23	4.5
1974-01-21	0	4.3	21	4.5
1974-01-22	0	4.5	23	4
1974-01-23	0	3.9	23.5	5.5
1974-01-24	0	3.9	22.5	5.5
1974-01-25	0	4.2	23.5	6
1974-01-26	0	4.1	23	4
1974-01-27	0	5.6	24	5.5
1974-01-28	0	3.4	25	6
1974-01-29	0	5.5	25	5.5
1974-01-30	0	3.1	23	4.5
1974-01-31	0	5.2	22	5
1974-02-01	0	5.4	25	5.5
1974-02-02	0	5	25	5
1974-02-03	0	3.8	23	6
1974-02-04	4	1.7	15	8
1974-02-05	0	3.1	19.5	7
1974-02-06	0	5.6	24	5
1974-02-07	0	4.9	25.5	5.5
1974-02-08	0	1.3	23	4.5
1974-02-09	0	1.5	10.5	3
1974-02-10	0	4.1	19	-2
1974-02-11	0	4.2	20	0
1974-02-12	0	5.4	22.5	3
1974-02-13	0	5.1	23.5	5
1974-02-14	0	4	23.5	6
1974-02-15	0	5.7	23.5	7.5
1974-02-16	0	3	23.5	7
1974-02-17	0	4.8	24	5.5
1974-02-18	0	3.5	27	7
1974-02-19	0	7.8	24.5	5.5
1974-02-20	0	5.1	28	7
1974-02-21	0	6.3	25	5
1974-02-22	0	3.8	11.5	5.5
1974-02-23	0	5.3	25	3
1974-02-24	0	4.7	16	5.5
1974-02-25	0	3.6	14	7
1974-02-26	0	4.2	13	-0.5
1974-02-27	0	5.6	22	0.5
1974-02-28	0	7.8	22	4
1974-03-01	0	6.1	22	1.5
1974-03-02	0	6.9	24	1
1974-03-03	0	6.7	25	3.5
1974-03-04	0	7.1	26	6
1974-03-05	0	7.2	26	6.5
1974-03-06	0	5.5	26	6.5
1974-03-07	0	6.5	27	5
1974-03-08	0	6.7	27	7.5
1974-03-09	0	4.4	25.5	8
1974-03-10	0	4.8	23.5	7.5
1974-03-11	3	3.8	24	7.5
1974-03-12	1.5	5.5	20	6
1974-03-13	0	3.5	25.5	6
1974-03-14	0	6.5	26	6.5
1974-03-15	3	3.3	24.5	6.5
1974-03-16	3.5	3.7	19	4
1974-03-17	3.5	2	19	6
1974-03-18	0	6.3	21.5	6
1974-03-19	0	6	25	7
1974-03-20	0	7.9	29	7.5
1974-03-21	0.5	6.4	29	7.5
1974-03-22	0	11.8	29.5	7.5
1974-03-23	0	10.2	29	7.5
1974-03-24	0	6.5	27.5	7.5
1974-03-25	0	9.7	28.5	10
1974-03-26	0	5	26.5	7.5
1974-03-27	0	8.7	25	8
1974-03-28	0	6.9	27	8.5
1974-03-29	0	6.9	25	7.5
1974-03-30	0	6.9	27	9
1974-03-31	0	7.7	28.5	12
1974-04-01	0	5.3	28	10.5
1974-04-02	0	9.7	28	10
1974-04-03	0	7.9	29	9
1974-04-04	0	7.1	27	9
1974-04-05	0	6.1	17	8
1974-04-06	0	5.1	22	1
1974-04-07	0	5.8	25	6
1974-04-08	0	7.2	26	8.5
1974-04-09	0	6.8	23.5	7
1974-04-10	0	5.6	26	10
1974-04-11	0	7.6	27	4
1974-04-12	0	5.6	28	10
1974-04-13	0	7.7	28	12
1974-04-14	2	3.2	26	11
1974-04-15	4	5	24	9
1974-04-16	5	5.4	21.5	9
1974-04-17	1	4.5	24	7.5
1974-04-18	1.5	4.7	23	8.5
1974-04-19	0	6.6	24	10
1974-04-20	0	6.4	26.5	10
1974-04-21	0	8.6	28	11
1974-04-22	0	8.8	29	11
1974-04-23	0	9.5	24	11
1974-04-24	0	9.9	24.5	9
1974-04-25	0	9.1	24	6.5
1974-04-26	0	7.7	24.5	9
1974-04-27	0	5.3	25	8
1974-04-28	0	7.2	25	8
1974-04-29	0.5	4.8	25	9.5
1974-04-30	0.5	5.5	25.5	10.5
1974-05-01	1	3.9	25	9.5
1974-05-02	0	7	22	10.5
1974-05-03	0	6.1	28	9
1974-05-04	0	5.5	22.5	12
1974-05-05	0	8.5	30	9.5
1974-05-06	0	5.5	28	10
1974-05-07	0	8.6	28	10
1974-05-08	0	6.9	28.5	11.5
1974-05-09	0	8.6	27.5	12.5
1974-05-10	0	11.4	32	12.5
1974-05-11	0	12.1	32	12.5
1974-05-12	1	12.8	30	12
1974-05-13	0	9.1	31.5	11
1974-05-14	0	9.6	31	12
1974-05-15	0	8.6	30	13
1974-05-16	0	8.2	27	11
1974-05-17	0	8.8	26	12.5
1974-05-18	0	7.1	27	11.5
1974-05-19	0	10.7	30	12
1974-05-20	0	5.6	30.5	11
1974-05-21	0	7.8	26.5	8
1974-05-22	0	6.6	24.5	9.5
1974-05-23	0	7.9	24.5	8
1974-05-24	0	10.3	25	8.5
1974-05-25	28.5	7.4	24.5	11
1974-05-26	9	4.4	18.5	11
1974-05-27	6.5	4.9	25.5	11.5
1974-05-28	0	5.5	26.5	12.5
1974-05-29	7	5.3	25	13.5
1974-05-30	0	10.1	25.5	11
1974-05-31	0	10.9	25	10
1974-06-01	0	9.6	23.5	13
1974-06-02	0	8.8	25	10
1974-06-03	0	7.2	24	11
1974-06-04	0	6.9	21.5	9.5
1974-06-05	0	7	27	9.5
1974-06-06	9	5.6	29	14.5
1974-06-07	0	6.4	26	12
1974-06-08	0	5.7	22.5	13
1974-06-09	0	7.8	28.5	10.5
1974-06-10	8.5	6.6	24	8.5
1974-06-11	0	4.5	22	10.5
1974-06-12	0	5.9	23	11.5
1974-06-13	0	5.9	23	12.5
1974-06-14	0	5.3	22.5	12
1974-06-15	0	3.5	21.5	9.5
1974-06-16	0	3.4	23.5	8.5
1974-06-17	0.5	5.3	17.5	11
1974-06-18	0	1.4	19	11
1974-06-19	1.5	6	20.5	11.5
1974-06-20	2	3.8	21	11.5
1974-06-21	4.5	1.3	19	11.5
1974-06-22	0	4.2	20.5	12
1974-06-23	0	4.1	21.5	10.5
1974-06-24	0	7.1	21.5	11
1974-06-25	0	5.6	20.5	8.5
1974-06-26	0	7.1	22	11.5
1974-06-27	0	4.8	21.5	11
1974-06-28	10.5	7	22	9.5
1974-06-29	7.5	1.1	22.5	10.5
1974-06-30	18.5	3.9	19.5	12
1974-07-01	16.5	3.4	19	11
1974-07-02	12.5	4.2	20	11.5
1974-07-03	20	4.1	18.5	11
1974-07-04	29.5	3.2	19.5	8.5
1974-07-05	30.5	5.6	18.5	9.5
1974-07-06	0	4.6	17	11
1974-07-07	0	5.8	18.5	10
1974-07-08	0	4.7	20	11
1974-07-09	0	4.4	19.5	8.5
1974-07-10	0	6.8	21.5	8
1974-07-11	0	4.1	18.5	8.5
1974-07-12	0	10.9	21.5	8.5
1974-07-13	0	7.6	18.5	11
1974-07-14	0	7.1	22.5	11.5
1974-07-15	0	5.7	22	8.5
1974-07-16	3	5.4	22	6
1974-07-17	1.5	3.5	21.5	11
1974-07-18	0	1.7	17	11
1974-07-19	0	3.3	18.5	7
1974-07-20	0	5	18	8
1974-07-21	0	2	22	8
1974-07-22	0	6.9	19.5	8.5
1974-07-23	0	7.5	21	8.5
1974-07-24	0	8.5	23.5	8.5
1974-07-25	4	3.9	23.5	11
1974-07-26	2.5	3	23.5	11.5
1974-07-27	0	4.7	19.5	11
1974-07-28	0	4.4	18	9.5
1974-07-29	0	4.8	18.5	8.5
1974-07-30	20	7.7	24	8
1974-07-31	0	2.2	21	8.5
1974-08-01	1	5	22	11
1974-08-02	0	5.1	23.5	10
1974-08-03	0	4.7	24	11
1974-08-04	0	2.4	23.5	11.5
1974-08-05	3.5	7.7	22.5	10.5
1974-08-06	0	7.4	24.5	9.5
1974-08-07	0	4.1	24	9
1974-08-08	8.5	2.5	24.5	11.5
1974-08-09	0	4.2	24	12.5
1974-08-10	0	6.6	25	13.5
1974-08-11	2	6.5	24	14
1974-08-12	13	4.3	22.5	7.5
1974-08-13	0	4.8	22.5	9
1974-08-14	0	5.5	23.5	8.5
1974-08-15	0	3.4	22.5	9.5
1974-08-16	8	3.4	24.5	10
1974-08-17	0	6.7	24.5	11
1974-08-18	0	3.4	23.5	11.5
1974-08-19	0	4.3	23.5	9.5
1974-08-20	0	5.1	23.5	10
1974-08-21	2.5	3.7	24.5	9.5
1974-08-22	0	5.3	23.5	9.5
1974-08-23	0	5.8	22.5	7.5
1974-08-24	0	5.3	23	8
1974-08-25	14	4.3	23.5	8.5
1974-08-26	0	4.3	21.5	11
1974-08-27	0	3.7	22.5	11.5
1974-08-28	4	4	23.5	10.5
1974-08-29	10.5	3.7	22	13.5
1974-08-30	0	4	23.5	10
1974-08-31	20	3.4	21	9.5
1974-09-01	0	4.2	22.5	11
1974-09-02	0	1.2	22	8
1974-09-03	0	9.5	21	7.5
1974-09-04	0	4.1	21	11
1974-09-05	0	10.4	21	11
1974-09-06	0	3.8	21	8.5
1974-09-07	0	5.5	22.5	10.5
1974-09-08	0	6.2	19.5	11.5
1974-09-09	0	1.1	22	8.5
1974-09-10	2.5	0.6	22	8
1974-09-11	17	0.8	23.5	10.5
1974-09-12	22.5	6.8	22.5	11
1974-09-13	0	3.6	21.5	9.5
1974-09-14	4	2.2	21	10
1974-09-15	0	7.6	22	10
1974-09-16	0	4.4	22.5	10.5
1974-09-17	0	3.7	21.5	9.5
1974-09-18	0	5.5	21.5	11
1974-09-19	0	3.4	21	10.5
1974-09-20	2	9.6	22	10.5
1974-09-21	51	5.3	21	11
1974-09-22	12.5	0.6	17	9
1974-09-23	7.5	1.9	21.5	7.5
1974-09-24	0	4.9	20.5	13.5
1974-09-25	4.5	3.9	21	11.5
1974-09-26	2	1.8	21.5	13
1974-09-27	0	5.3	23.5	11
1974-09-28	11	8.4	22.5	12
1974-09-29	15	7.1	19.5	12
1974-09-30	0	0.6	16	12
1974-10-01	0	3.4	14.5	8
1974-10-02	0	4.1	17	7
1974-10-03	0	1.5	14.5	6.5
1974-10-04	0	3.1	17	5
1974-10-05	0	3.6	17.5	7
1974-10-06	0	3.4	17.5	7.5
1974-10-07	0	3.3	17.5	4
1974-10-08	0	2.5	17	8
1974-10-09	0	5.2	17.5	3.5
1974-10-10	0	3.8	17.5	5.5
1974-10-11	0	2.7	20.5	7
1974-10-12	0	4.8	20	9
1974-10-13	0	2.9	20	9.5
1974-10-14	0	4.3	23	7
1974-10-15	0	4	19	7.5
1974-10-16	0	1.5	17	9
1974-10-17	33	3	18.5	9
1974-10-18	0	4.5	17.5	9.5
1974-10-19	4.5	0.5	16.5	9
1974-10-20	0	2.5	18	8.5
1974-10-21	0	2.6	18	5
1974-10-22	0	3.3	18	6.5
1974-10-23	0	1.9	19	7
1974-10-24	0	2.5	19	9
1974-10-25	0	3.2	19.5	5
1974-10-26	0	2.4	19	8
1974-10-27	0	1.9	22.5	10
1974-10-28	14	7.3	23.5	9
1974-10-29	0	3	23.5	9
1974-10-30	0	2.6	23	8
1974-10-31	0	4.5	22	9
1974-11-01	0	3.4	21.5	9
1974-11-02	0	2.5	21	9
1974-11-03	0	3.2	22.5	7
1974-11-04	0	3.7	23	6.5
1974-11-05	33.5	7.4	21.5	9.5
1974-11-06	0	3	21	7
1974-11-07	0	3.5	20	9
1974-11-08	0	2.9	21	8
1974-11-09	0	7.6	21	7.5
1974-11-10	0	0.1	19	7.5
1974-11-11	0	2.5	16	4
1974-11-12	0	1.9	22	3
1974-11-13	0	1.7	21.5	4.5
1974-11-14	0	2.2	19	9
1974-11-15	0	2.1	22	3.5
1974-11-16	7	4.5	21	9
1974-11-17	4.5	2.7	21.5	6
1974-11-18	0	3.2	22	5
1974-11-19	0	2.2	22	7
1974-11-20	0	1.8	21.5	8.5
1974-11-21	0	7.4	21	6.5
1974-11-22	0	5.4	19.5	9
1974-11-23	6	4.4	21.5	6
1974-11-24	3	2.7	20	8
1974-11-25	0	2.2	10	2
1974-11-26	0	2.9	9.5	-2
1974-11-27	0	3.2	17.5	-2
1974-11-28	0	2.6	20	0
1974-11-29	0	2	22	5
1974-11-30	0	4	22	3
1974-12-01	0	3.6	20.5	4.5
1974-12-02	0	2.4	20	3
1974-12-03	0	2.8	20	4.5
1974-12-04	0	3.5	19.5	0
1974-12-05	0	1.6	21	5
1974-12-06	0	3.8	24	7
1974-12-07	0	3.5	24.5	6.5
1974-12-08	0	3.6	23.5	7.5
1974-12-09	2	1.9	17	6
1974-12-10	0	3	18	8
1974-12-11	0	1	19	6.5
1974-12-12	0	1.8	20	5
1974-12-13	0	2.7	20	6.5
1974-12-14	0	1.7	23.5	4.5
1974-12-15	0	4.5	24.5	6
1974-12-16	0	5	25.5	6.5
1974-12-17	0	3.2	18.5	5.5
1974-12-18	0	3.3	22.5	5.5
1974-12-19	0	3.3	24	6.5
1974-12-20	0	1.5	18	6
1974-12-21	0	1.6	19	7
1974-12-22	0	2.4	21	7.5
1974-12-23	0	2.5	22	5
1974-12-24	0	2.7	21.5	6
1974-12-25	0	3.6	22	5
1974-12-26	0	1.4	19.5	6
1974-12-27	0	5.6	24.5	7
1974-12-28	0	2.7	25	4.5
1974-12-29	0	4.5	25.5	6
1974-12-30	0	4.7	26.5	6
1974-12-31	0	3.9	25	5
1975-01-01	0	2	20	5
1975-01-02	0	3	21.5	3
1975-01-03	0	4.2	23	5.5
1975-01-04	0	2.8	17.5	5
1975-01-05	0	2.3	21.5	-1
1975-01-06	0	3.9	21	4.5
1975-01-07	0	1.7	21.5	5.5
1975-01-08	0	3.1	21.5	6
1975-01-09	0	5.1	23	7
1975-01-10	0	4.4	24	9
1975-01-11	0	4.4	24.5	6
1975-01-12	0	2.7	18	4.5
1975-01-13	0	3.3	13	2
1975-01-14	0	3.6	17	4
1975-01-15	0	3.5	19	4.5
1975-01-16	0	1.5	17.5	-1
1975-01-17	0	5.1	19	-1
1975-01-18	1	3	18	4.5
1975-01-19	0	1.7	20	5
1975-01-20	9.5	0.1	8	3.5
1975-01-21	6	0.1	11.5	2
1975-01-22	3	1.1	14	5
1975-01-23	5	2.4	15	6.5
1975-01-24	0	2.4	21	7
1975-01-25	0	2.2	18	5.5
1975-01-26	0	4	19.5	4.5
1975-01-27	0	3.6	22	6.5
1975-01-28	0	2.3	23.5	5
1975-01-29	0	5.5	20.5	6
1975-01-30	0	4	21.5	4
1975-01-31	0	1.4	22	6.5
1975-02-01	9	3.4	22	6.5
1975-02-02	0	3.4	20	7
1975-02-03	0	3	22	7.5
1975-02-04	0	3.2	20.5	9
1975-02-05	0	2.9	23	7.5
1975-02-06	1.5	6.3	22	6.5
1975-02-07	0	5.4	22	7.5
1975-02-08	0	5.9	22.5	6.5
1975-02-09	0	3.7	21.5	4.5
1975-02-10	0	6.9	23.5	5
1975-02-11	0	5.1	24	4
1975-02-12	0	6.4	17	3.5
1975-02-13	0	3.3	20	1.5
1975-02-14	0	3.7	24	0
1975-02-15	0	5.2	22	5
1975-02-16	0	3.4	24.5	6.5
1975-02-17	0	6.3	26.5	4.5
1975-02-18	0	4.7	27.5	8
1975-02-19	0	6.4	28.5	6
1975-02-20	0	3.5	24	4.5
1975-02-21	0	7	24.5	4
1975-02-22	0	7.9	22.5	5
1975-02-23	0	5.8	23.5	6.5
1975-02-24	0	6.5	25	7
1975-02-25	0	5.9	24.5	0
1975-02-26	0	5.1	24	4.5
1975-02-27	0	5.3	25	6
1975-02-28	0	5.8	25	7
1975-03-01	0	5.7	26	4.5
1975-03-02	0	7.9	24.5	5
1975-03-03	0	5.2	24	5
1975-03-04	0	4.6	24	8
1975-03-05	0	5.8	26.5	6
1975-03-06	0	4.8	25.5	7
1975-03-07	0	6.9	26	7.5
1975-03-08	0	6.5	22	4
1975-03-09	0	7	24.5	5
1975-03-10	0	6.2	26	6
1975-03-11	0	6.3	28	6.5
1975-03-12	0	4.8	22.5	7
1975-03-13	0	6.7	22	6
1975-03-14	0	5.5	24.5	6.5
1975-03-15	0	8.6	24	6.5
1975-03-16	0	5.7	26.5	7.5
1975-03-17	0	7.7	30	8
1975-03-18	0	7.1	26.5	9
1975-03-19	0	5.9	26	7
1975-03-20	0	5.1	27	9
1975-03-21	0	6.9	28	10
1975-03-22	0	9.1	28	11.5
1975-03-23	0	9.3	29.5	7
1975-03-24	0	9.5	29.5	10.5
1975-03-25	0.5	9.1	28	10
1975-03-26	0	5.4	30	9.5
1975-03-27	0	6.5	29.5	12.5
1975-03-28	0	7.5	30	10
1975-03-29	0	6.9	30.5	9.5
1975-03-30	0	7.4	30	9.5
1975-03-31	0	7.4	30.5	10.5
1975-04-01	0	8.6	30	11
1975-04-02	0	6.9	30	11
1975-04-03	0	5.7	22	8.5
1975-04-04	0	8.5	24	7.5
1975-04-05	0	5.3	26.5	8.5
1975-04-06	0	4.9	28.5	8.5
1975-04-07	0	7.7	31	8.5
1975-04-08	0	6.6	30	10
1975-04-09	0	6.2	29.5	10.5
1975-04-10	0	6.9	31.5	10.5
1975-04-11	0	7.4	32	11.5
1975-04-12	0	6	29	10
1975-04-13	0	7	32	12.5
1975-04-14	0	8.3	31.5	11
1975-04-15	0	5.6	25	10
1975-04-16	0	9.3	28	7.5
1975-04-17	0	8.2	31.5	10.5
1975-04-18	0	9.2	33	12
1975-04-19	0	8.9	28	12.5
1975-04-20	0	9.4	27	8.5
1975-04-21	0	8.4	27.5	7.5
1975-04-22	0	9.1	30.5	8.5
1975-04-23	0	6.5	28	9
1975-04-24	0	6.9	30	8.5
1975-04-25	0	8.4	30	11
1975-04-26	0	4.1	31.5	11
1975-04-27	0	4.8	31	11.5
1975-04-28	0	6.6	28	11
1975-04-29	0	5.9	28	11.5
1975-04-30	0	6.8	29.5	10
1975-05-01	0	5.8	27.5	13.5
1975-05-02	8.5	6.2	29	12
1975-05-03	0	8	28.5	11.5
1975-05-04	0	8	30.5	7.5
1975-05-05	1	7.9	30	14
1975-05-06	0	6.2	30	13
1975-05-07	1.5	9.2	31.5	12.1
1975-05-08	0	10.9	30.5	12
1975-05-09	10	0.9	30.5	11
1975-05-10	4	5.9	27	11.5
1975-05-11	0	6.9	29.5	11
1975-05-12	0	6.6	21	13.5
1975-05-13	0	5.5	25	9
1975-05-14	0	6.8	26	11
1975-05-15	0	6.7	27	10
1975-05-16	0	6.1	29.5	12.5
1975-05-17	4.5	7.3	30	11.5
