COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 11/09/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: SEPTEMBER DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN   : 13072 
 NOMBRE     : E.T.A. 027 NOPALA 
 ESTADO     : HIDALGO 
 MUNICIPIO  : NOPALA DE VILLAGRÁN 
 SITUACIÓN  : SUSPENDIDA 
 U. ADMNVA. : DIRECCIÓN LOCAL HIDALGO 
 CVE-OMM    :   
 LATITUD    : 20.21666667 ° 
 LONGITUD   : -99.75 ° 
 ALTITUD    : 2334 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1973-09-01	0	NULO	25	10
1973-09-02	0	NULO	16	11
1973-09-03	8	NULO	21.5	13
1973-09-04	0	NULO	18	9
1973-09-05	0	NULO	25	12
1973-09-06	5.5	NULO	26	12
1973-09-07	0	NULO	26	9
1973-09-08	0	NULO	25	13
1973-09-09	0	NULO	22	10
1973-09-10	0	NULO	21	9
1973-09-11	0	NULO	18	12
1973-09-12	0	NULO	23	9
1973-09-13	0	NULO	24	8
1973-09-14	0	NULO	22.2	9
1973-09-15	5	NULO	19	9.2
1973-09-16	0	NULO	22	12
1973-09-17	0	NULO	21	10
1973-09-18	0	NULO	22	10
1973-09-19	0	NULO	25	8
1973-09-20	0	NULO	22	11
1973-09-21	0	NULO	19	8
1973-09-22	0	NULO	23	8
1973-09-23	0	NULO	22	12
1973-09-24	58	NULO	23	11
1973-09-25	22	NULO	22.5	12
1973-09-26	1	NULO	22	11
1973-09-27	0	NULO	18.5	13
1973-09-28	0	NULO	25	11.5
1973-09-29	0	NULO	24	14
1973-09-30	2.1	NULO	NULO	NULO
1973-10-01	0	NULO	24	10
1973-10-02	0	NULO	22	11
1973-10-03	0	NULO	22	8
1973-10-04	0	NULO	22	6
1973-10-05	0	NULO	23	9
1973-10-06	0	NULO	20	10
1973-10-07	0	NULO	21	5.5
1973-10-08	0	NULO	22	6.5
1973-10-09	0	NULO	23	7
1973-10-10	33	NULO	21	7
1973-10-11	0	NULO	21	11
1973-10-12	0	NULO	20	9
1973-10-13	4	NULO	18	10
1973-10-14	4	NULO	21	7
1973-10-15	8	NULO	21	9
1973-10-16	0	NULO	17	6.5
1973-10-17	0	NULO	22	9
1973-10-18	0	NULO	26	7
1973-10-19	0	NULO	27	6
1973-10-20	0	NULO	22	11
1973-10-21	0	NULO	20	8
1973-10-22	0	NULO	18	7
1973-10-23	0	NULO	21	7
1973-10-24	0	NULO	21	10
1973-10-25	0	NULO	21	7
1973-10-26	15	NULO	22	10
1973-10-27	0	NULO	23	11
1973-10-28	0	NULO	20	8
1973-10-29	5	NULO	26	7
1973-10-30	20	NULO	27	8
1973-10-31	5	NULO	27	8
1973-11-01	1.7	NULO	24	7
1973-11-02	0	NULO	24	8
1973-11-03	0	NULO	26	8
1973-11-04	0	NULO	24	8
1973-11-05	0	NULO	23	7
1973-11-06	0	NULO	21	8
1973-11-07	0	NULO	23	6
1973-11-08	0	NULO	22	5
1973-11-09	0	NULO	20	6
1973-11-10	0.3	NULO	16	4
1973-11-11	0.1	NULO	16	9
1973-11-12	0	NULO	17.5	7
1973-11-13	8.6	NULO	21.5	4.8
1973-11-14	0	NULO	20	9
1973-11-15	0	NULO	20	5.5
1973-11-16	0	NULO	19.8	4
1973-11-17	0	NULO	20	4
1973-11-18	0	NULO	21.5	5.8
1973-11-19	0	NULO	23	6.5
1973-11-20	0	NULO	26	6
1973-11-21	0	NULO	23	8
1973-11-22	0	NULO	27	5.5
1973-11-23	0	NULO	26	10
1973-11-24	0	NULO	23.5	8
1973-11-25	0	NULO	21.5	6
1973-11-26	0	NULO	21	6.5
1973-11-27	2.7	NULO	20	8.5
1973-11-28	0	NULO	13	8
1973-11-29	0	NULO	12	0
1973-11-30	0	NULO	22	1
1973-12-01	0	NULO	22	6
1973-12-02	0	NULO	21	6
1973-12-03	0	NULO	22	0
1973-12-04	0	NULO	22	3
1973-12-05	0	NULO	20	5
1973-12-06	0	NULO	20	5
1973-12-07	0.1	NULO	11.5	5.5
1973-12-08	0.2	NULO	18	5
1973-12-09	0	NULO	18	2
1973-12-10	1.3	NULO	11.5	3
1973-12-11	0	NULO	15.5	3.5
1973-12-12	0	NULO	17	3
1973-12-13	0	NULO	20	3
1973-12-14	0	NULO	21	3
1973-12-15	0	NULO	18	5
1973-12-16	0	NULO	25	4
1973-12-17	0	NULO	25	5
1973-12-18	0	NULO	20	6
1973-12-19	0	NULO	22	5
1973-12-20	0	NULO	17	5
1973-12-21	0	NULO	22	9
1973-12-22	0	NULO	22	7
1973-12-23	0	NULO	22	11
1973-12-24	0	NULO	24	6
1973-12-25	0	NULO	23	6
1973-12-26	0	NULO	22	6
1973-12-27	0	NULO	24	10
1973-12-28	0	NULO	22	10
1973-12-29	0	NULO	22	9
1973-12-30	0	NULO	20	6
1973-12-31	0	NULO	22	6
1974-01-01	0	NULO	22	4
1974-01-02	0	NULO	22	4
1974-01-03	0	NULO	21	4
1974-01-04	0.5	NULO	21	5
1974-01-05	0	NULO	21	5
1974-01-06	0	NULO	22	6
1974-01-07	0	NULO	21	7
1974-01-08	0	NULO	22	7
1974-01-09	0.5	NULO	22	6
1974-01-10	0	NULO	22	4
1974-01-11	0.5	NULO	18	5
1974-01-12	0	NULO	18	8
1974-01-13	0	NULO	19	6
1974-01-14	0	NULO	19	5
1974-01-15	0	NULO	26	3
1974-01-16	0	NULO	20	6
1974-01-17	0	NULO	20	2
1974-01-18	0	NULO	28	6
1974-01-19	0	NULO	21	4
1974-01-20	0	NULO	22	5
1974-01-21	0	NULO	21	5
1974-01-22	0	NULO	22	5
1974-01-23	1.1	NULO	23	5
1974-01-24	0	NULO	26	6
1974-01-25	0	NULO	26	8
1974-01-26	0	NULO	20	6
1974-01-27	0	NULO	24	5
1974-01-28	0	NULO	22	1
1974-01-29	0	NULO	20	0
1974-01-30	0	NULO	26	1
1974-01-31	0	NULO	26	6
1974-02-01	0	NULO	26	6
1974-02-02	0	NULO	24	8
1974-02-03	0	NULO	26	8
1974-02-04	2	NULO	24	8
1974-02-05	0	NULO	22	4
1974-02-06	0	NULO	23	5
1974-02-07	0	NULO	22	6
1974-02-08	0	NULO	20	5
1974-02-09	0	NULO	9	1
1974-02-10	0	NULO	15	0
1974-02-11	0	NULO	20	5
1974-02-12	0	NULO	22	5
1974-02-13	0	NULO	22	7
1974-02-14	0	NULO	22	6
1974-02-15	0	NULO	24	8
1974-02-16	0	NULO	23	6
1974-02-17	0	NULO	23	4
1974-02-18	0	NULO	26	8
1974-02-19	0	NULO	24	8
1974-02-20	0	NULO	24	7
1974-02-21	0	NULO	24	7
1974-02-22	0	NULO	26	5
1974-02-23	4	NULO	23	5
1974-02-24	0	NULO	16	6
1974-02-25	0	NULO	16	3
1974-02-26	0	NULO	20	2
1974-02-27	0	NULO	22	1
1974-02-28	0	NULO	21	0
1974-03-01	0	NULO	21	2
1974-03-02	0	NULO	24	2
1974-03-03	0	NULO	25	1
1974-03-04	0	NULO	25	6
1974-03-05	0	NULO	25	7
1974-03-06	0	NULO	25	6
1974-03-07	0	NULO	23.5	6
1974-03-08	0	NULO	25	8
1974-03-09	0	NULO	22	7
1974-03-10	0.3	NULO	24	6
1974-03-11	0.1	NULO	23.1	7
1974-03-12	12.5	NULO	18.1	5
1974-03-13	0	NULO	22	5
1974-03-14	0	NULO	21	8
1974-03-15	0.1	NULO	18	8.5
1974-03-16	20	NULO	23	6
1974-03-17	0.9	NULO	23	7
1974-03-18	0.9	NULO	23	12
