COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 11/09/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: SEPTEMBER DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN   : 13007 
 NOMBRE     : CORRALEJO 
 ESTADO     : HIDALGO 
 MUNICIPIO  : EMILIANO ZAPATA 
 SITUACIÓN  : SUSPENDIDA 
 U. ADMNVA. : ORGANISMO DE CUENCA AGUAS DEL VALLE DE MÉXICO 
 CVE-OMM    :   
 LATITUD    : 19.63333333 ° 
 LONGITUD   : -98.66666667 ° 
 ALTITUD    : 2820 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1967-01-01	0	NULO	19	2
1967-01-02	0	NULO	20	2.5
1967-01-03	0	NULO	17	1
1967-01-04	0	NULO	19	0.5
1967-01-05	0	NULO	18	0
1967-01-06	0	NULO	17	2
1967-01-07	0	NULO	18	1
1967-01-08	0	NULO	17	0
1967-01-09	0.01	NULO	13.5	2
1967-01-10	33.5	NULO	7	0
1967-01-11	4.5	NULO	7	0
1967-01-12	0.01	NULO	15	1
1967-01-13	0	NULO	14	5
1967-01-14	0	NULO	14	3
1967-01-15	0.01	NULO	15	2
1967-01-16	0	NULO	11	1
1967-01-17	0.01	NULO	12	1
1967-01-18	0	NULO	10	1
1967-01-19	0	NULO	16.5	1
1967-01-20	0	NULO	12.5	2
1967-01-21	0	NULO	15	2
1967-01-22	0	NULO	15	2
1967-01-23	0	NULO	16	1
1967-01-24	0	2.7	15	3
1967-01-25	0	3.1	17.5	2
1967-01-26	0	3.7	17	4
1967-01-27	0	4.5	17.5	3.5
1967-01-28	0	5.4	17.5	1.5
1967-01-29	0	6.1	16.5	1.5
1967-01-30	0	4.5	17	2
1967-01-31	0	6.3	18.5	3.5
1967-02-01	0	3.7	18.5	4
1967-02-02	0.01	4	19.5	4
1967-02-03	0.01	4.3	17.5	2.5
1967-02-04	5	5.5	10.5	4
1967-02-05	0	5.5	18.5	5.5
1967-02-06	0	5.3	18	6.5
1967-02-07	0	6.9	13.5	7
1967-02-08	0	4.1	15.5	5.5
1967-02-09	0	7.5	16.5	-2
1967-02-10	0	5.9	18	5
1967-02-11	0	4	17.5	1.5
1967-02-12	0	6	18	-5
1967-02-13	0	9	18	1.5
1967-02-14	0	6.9	16.5	1
1967-02-15	0	7.9	17.5	2
1967-02-16	0	6	18	2
1967-02-17	0	5.5	15.5	1
1967-02-18	0	3.5	16	2
1967-02-19	0	9.2	19	3
1967-02-20	0	4.9	17.5	2
1967-02-21	0	5.1	17	2.5
1967-02-22	0	5.9	18	0
1967-02-23	0	6	18.5	2
1967-02-24	0	4.6	18	4
1967-02-25	0	5.4	16	2
1967-02-26	0	5	18	2
1967-02-27	0	3.3	19	3
1967-02-28	0	4.6	16	3
1967-03-01	0.01	3.7	17	2
1967-03-02	0	3.6	18	-4
1967-03-03	0	6.6	19	4
1967-03-04	0.01	5.1	19	7
1967-03-05	0	4.9	20	-5
1967-03-06	0	3.9	21.5	4
1967-03-07	0	14.6	22	4
1967-03-08	0.01	3.7	21	-5
1967-03-09	5.5	9.6	23	4
1967-03-10	0	4.1	22	5
1967-03-11	0	2.8	21	3
1967-03-12	0	1.4	23.5	5
1967-03-13	0	2.9	23	6
1967-03-14	0	5.9	24	-5
1967-03-15	0	3.1	22	6
1967-03-16	0	4.8	22	-0.5
1967-03-17	0	5.2	22.5	-0.5
1967-03-18	0	4.8	20	-0.5
1967-03-19	0	4	20	3.5
1967-03-20	11.4	5.4	16.5	4
1967-03-21	0	5.9	15	3
1967-03-22	2	4.1	16.5	-3
1967-03-23	2.6	5.5	13.5	6
1967-03-24	0	3.1	16	3
1967-03-25	0	4.2	16.5	5
1967-03-26	0	4.9	19	3
1967-03-27	0	4.1	21.5	3.5
1967-03-28	0	4.9	20.5	3.5
1967-03-29	0	3.9	21	4.5
1967-03-30	0	3.7	21	5
1967-03-31	0	5.2	22	6
1967-04-01	0	5	21	4.5
1967-04-02	0	4.9	17	1
1967-04-03	0	5.1	18	1
1967-04-04	0	5.4	19	2
1967-04-05	0	6.4	21	3.5
1967-04-06	0	5.1	20	1.5
1967-04-07	0	4.6	19	3
1967-04-08	0	4.9	20	3.5
1967-04-09	0	8.5	21	4
1967-04-10	7.1	7.1	21	4
1967-04-11	5.1	5.1	18	5
1967-04-12	3.1	5.2	20	7.5
1967-04-13	0	5.6	22	7.5
1967-04-14	0	5	22	6
1967-04-15	3.7	6.6	20	5.5
1967-04-16	0	0.8	21.5	5.5
1967-04-17	7.7	10.1	19	8
1967-04-18	0	2.5	19	4.5
1967-04-19	0	6.6	20	5
1967-04-20	0	5.9	23	6.5
1967-04-21	0	5.1	24	8.5
1967-04-22	0	4.9	24	9
1967-04-23	0	4.9	26	8.5
1967-04-24	0	8.2	24.5	7
1967-04-25	0	9.7	24	7
1967-04-26	0	7.3	26	8
1967-04-27	0	14.3	21	7.5
1967-04-28	0.01	4.5	21	6
1967-04-29	0	4.5	22	6.5
1967-04-30	32	7.4	23	7.5
1967-05-01	2	3.3	22	9
1967-05-02	16.7	6.8	22	9
1967-05-03	4.4	3.2	19	8.5
1967-05-04	0	7.9	21	8.5
1967-05-05	0	3.8	22	6.5
1967-05-06	0.01	4.2	24.5	8
1967-05-07	0	6	19.5	7.5
1967-05-08	0	9.5	24	11
1967-05-09	0	8.2	26	9
1967-05-10	0	5.5	25.5	9
1967-05-11	0	8.9	26	7
1967-05-12	0	8.8	26	8.5
1967-05-13	0	6.6	24	7.5
1967-05-14	0	5.1	23	7
1967-05-15	0	4.6	13	8
1967-05-16	0.01	0.3	16	7
1967-05-17	0	3.4	19	3.5
1967-05-18	31	4.9	19	7
1967-05-19	3.1	4.8	19.5	8
1967-05-20	11	3.9	20	9.5
1967-05-21	0	6.8	16	9
1967-05-22	0	8.1	17	8
1967-05-23	0	7.1	19	7.5
1967-05-24	0	6.2	20.5	5
1967-05-25	0	4.5	21	7.5
1967-05-26	0	5.2	21	8
1967-05-27	5.5	10.4	20.5	5.5
1967-05-28	3.2	4.7	20	6.5
1967-05-29	0.01	4.9	21	8.5
1967-05-30	0	4.4	21.5	7.5
1967-05-31	0	4.7	23	6.5
1967-06-01	14.2	4.5	22	8.5
1967-06-02	0	5	19.5	7
1967-06-03	0	3.2	17	6.5
1967-06-04	0	4.7	20	6.5
1967-06-05	0	5.9	21.5	8
1967-06-06	0	6.9	22	4
1967-06-07	0	6.1	23.5	6.5
1967-06-08	0	7.1	24	5.5
1967-06-09	0.01	2.4	22	8.5
1967-06-10	0	8.6	23.5	8
1967-06-11	0.01	5.7	24	7
1967-06-12	44.9	7.9	23.5	10.5
1967-06-13	0	4.3	23.5	8.5
1967-06-14	10	6.5	20	7
1967-06-15	0.01	5.9	19.5	10.5
1967-06-16	23	5.8	20	9.5
