COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 11/09/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: SEPTEMBER DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN   : 13162 
 NOMBRE     : SANTIAGO TEPEYAHUALCO 
 ESTADO     : HIDALGO 
 MUNICIPIO  : ZEMPOALA 
 SITUACIÓN  : SUSPENDIDA 
 U. ADMNVA. : DIRECCIÓN LOCAL HIDALGO 
 CVE-OMM    :   
 LATITUD    : 19.84833333 ° 
 LONGITUD   : -98.67083333 ° 
 ALTITUD    : 2445 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
2005-01-01	0	6.08	23	5.5
2005-01-02	0	4.12	22	7
2005-01-03	0	6.45	24	6
2005-01-04	0	5.05	23	6
2005-01-05	0	4.5	24	5
2005-01-06	0	6.6	25	6
2005-01-07	0	5.1	23	7
2005-01-08	0	5.5	21	5
2005-01-09	0	4.35	19	6
2005-01-10	0	4.23	21	2
2005-01-11	0	3.56	22	4
2005-01-12	0	4.44	21	5
2005-01-13	0	4.05	21	5
2005-01-14	0	3.69	20	5
2005-01-15	0	4.15	20	5
2005-01-16	0	3.13	13	2
2005-01-17	0	3.54	18	2
2005-01-18	0	2.89	18	4
2005-01-19	0	3.16	16	1
2005-01-20	0	3.69	20	3
2005-01-21	0	3.18	20	5
2005-01-22	0	2.34	20	5
2005-01-23	0	3.45	14	7
2005-01-24	0	3.53	20	6
2005-01-25	0	4.12	21	4
2005-01-26	0	3.62	21	5
2005-01-27	0	2.86	25	6
2005-01-28	0	4.23	24	6
2005-01-29	0	5.69	24	6
2005-01-30	0	3.56	24	9
2005-01-31	0	3.74	22	7
2005-02-01	0	3.6	21.5	6
2005-02-02	0	3.76	21	7.5
2005-02-03	0	4.31	20.5	9
2005-02-04	0	4.26	20	5
2005-02-05	0	4.43	19.5	5
2005-02-06	0	4.48	25	8
2005-02-07	0	2.24	24.5	7.5
2005-02-08	0	4.46	24.5	9
2005-02-09	0	5.83	26	7.5
2005-02-10	0	4.33	21	5
2005-02-11	0	3.79	22.5	5.5
2005-02-12	0	4.19	24	7
2005-02-13	0	3.28	23	7.5
2005-02-14	0	3.38	22.5	8
2005-02-15	0	4.22	23	6
2005-02-16	0	4.81	26	7
2005-02-17	0	4.54	24.5	7.5
2005-02-18	0	4.43	23.5	6
2005-02-19	0	4.61	23	7
2005-02-20	0	4.63	23.5	6
2005-02-21	0	4.79	25	6.5
2005-02-22	0	4.41	24	7
2005-02-23	0	3.01	21	6
2005-02-24	0	1.51	21	6.5
2005-02-25	0	2.17	21.5	6
2005-02-26	0	4.49	22	8
2005-02-27	0	3.61	21.5	7
2005-02-28	0	3.18	20.5	6.5
2005-03-01	0	3.7	22	8
2005-03-02	0	4.2	20	8.5
2005-03-03	0	3.39	21.5	6.5
2005-03-04	0	4.07	20	7
2005-03-05	1	3.82	23	6
2005-03-06	0	4.82	21.5	8
2005-03-07	2	3.54	23	9
2005-03-08	0	6.28	22.5	9
2005-03-09	0	3.82	24.5	9
2005-03-10	0	3.34	22	5
2005-03-11	0	3.72	23	6
2005-03-12	0	4.01	24	7
2005-03-13	0	3.94	23	7
2005-03-14	5.8	3.75	23	9.5
2005-03-15	1	1.47	16.5	10
2005-03-16	0	3.73	19	8.5
2005-03-17	0	4.24	22	9
2005-03-18	0	4.22	25	7
2005-03-19	0	4.62	25.5	9
2005-03-20	0	4.35	26	6.5
2005-03-21	0	4.82	26	7
2005-03-22	0	6.21	26.5	9
2005-03-23	0	3.16	27	9
2005-03-24	0	3.17	26	9.5
2005-03-25	0	4.39	27	8.5
2005-03-26	0	6.45	24	9
2005-03-27	0	6.59	26	8
2005-03-28	0	5.54	26.5	9
2005-03-29	0	6.43	25.5	10.5
2005-03-30	0	4.84	26.5	9
2005-03-31	0	6.27	27	10
2005-04-01	0	4.32	21	11
2005-04-02	0	4.28	26.5	9
2005-04-03	0	4.76	27	7.5
2005-04-04	0	5.12	29	11.5
2005-04-05	0	6.02	29	10
2005-04-06	0	5.28	27.5	11
2005-04-07	0	5.64	26	12
2005-04-08	2	5.87	27	7
2005-04-09	13.8	6.35	27.5	8.5
2005-04-10	0	7.28	27	11.5
2005-04-11	0	6.42	28	7.5
2005-04-12	0	5.97	28	9.5
2005-04-13	0	7.17	27	10.5
2005-04-14	0	7.49	27	11
2005-04-15	0	7.31	27	13
2005-04-16	0	6.85	26.5	12.5
2005-04-17	0	8.25	26	10
2005-04-18	6.7	5.96	26	12
2005-04-19	3.5	6.85	27	10.5
2005-04-20	0	7.42	27.5	12
2005-04-21	0	7.83	27	11.5
2005-04-22	0	6.45	26.5	13
2005-04-23	3.2	7.94	23.5	14
2005-04-24	10.4	7.38	28	13
2005-04-25	0	6.25	27	12.5
2005-04-26	0	5.89	28	12
2005-04-27	0	8.23	28.5	12
2005-04-28	0	7.85	29.5	13
2005-04-29	0	6.42	28	12
2005-04-30	0	8.51	29.5	14
2007-05-01	0	6.24	25	12
2007-05-02	0	5.73	26	11.5
2007-05-03	1.7	4.86	27	12.5
2007-05-04	5.4	6.35	27	13
2007-05-05	3	7.26	26.5	12.5
2007-05-06	10.5	7.04	26	13
2007-05-07	0.4	6.38	26	13.5
2007-05-08	1.2	6.56	21	12.5
2007-05-09	0	6.6	25	12.5
2007-05-10	0	7.45	25	13
2007-05-11	0	8.05	23	12.5
2007-05-12	0	7.81	23	12
2007-05-13	0	7.2	22.5	9.5
2007-05-14	0	7.61	24	10
2007-05-15	0	6.7	22.5	11
2007-05-16	0	5.85	22	12
2007-05-17	0	9.6	23	10.5
2007-05-18	0	6.25	23	10.5
2007-05-19	0	5.21	23	11
2007-05-20	4.5	5.15	23	11.5
2007-05-21	10.4	5.02	24	12.5
2007-05-22	3	4.45	23	11
2007-05-23	12.5	4.36	22.5	11.5
2007-05-24	0	4.74	22	10
2007-05-25	4.3	3.22	23.5	10
2007-05-26	0.4	5.83	21.5	11
2007-05-27	1.8	7.37	21	10.5
2007-05-28	0	9.54	22.5	10.5
2007-05-29	0	8.6	24.5	11
2007-05-30	0	8.52	22.5	11.5
2007-05-31	0	6.8	20.5	10.5
2007-06-01	0	7.45	26	8.5
2007-06-02	0	8.12	26	9
2007-06-03	0	8.29	27.5	11
2007-06-04	0	8.15	27	13
2007-06-05	0	8.16	26.5	14
2007-06-06	0	8.75	27.5	12.5
2007-06-07	0	8.64	27	13.5
2007-06-08	2.6	8.75	24.5	14.5
2007-06-09	0	8.4	21.5	12
2007-06-10	0	7.29	21.5	11.5
2007-06-11	0	7.65	22	10.5
2007-06-12	0	6.4	22.5	11
2007-06-13	0	6.39	22	10
2007-06-14	0	8.25	23	10
2007-06-15	16	9.47	23	11
2007-06-16	28.5	7.76	24.5	12
2007-06-17	20.5	7.84	22	13.5
2007-06-18	3.4	6.85	21.5	13.5
2007-06-19	2.2	5.6	22.5	12.5
2007-06-20	0.5	3.65	21	13
2007-06-21	4.9	3.04	21.5	13
2007-06-22	0.4	3.26	23	13
2007-06-23	0.01	4.38	23.5	13.5
2007-06-24	0.6	4.5	23.5	13.5
2007-06-25	0	4.63	22	13.5
2007-06-26	0	4.8	22.5	14.5
2007-06-27	0	4.6	22	11.5
2007-06-28	0.3	4.45	23	11.5
2007-06-29	18.4	5.04	24	11.5
2007-06-30	0.8	4.9	23	11.5
2007-07-01	7	4.7	23	12.5
2007-07-02	0.5	4.83	25	12.5
2007-07-03	0	3.57	24	13.5
2007-07-04	6.5	4.69	22.5	14
2007-07-05	3.8	4.38	24.5	13.5
2007-07-06	0	4.76	21	12
2007-07-07	0	5.9	22	11
2007-07-08	9.8	5.76	24	12.5
2007-07-09	0	5.84	23	11.5
2007-07-10	0	7.39	24.5	12
2007-07-11	0	8.76	23	13
2007-07-12	0	7.42	21	13
2007-07-13	0	7.6	21	9.5
2007-07-14	0	7.38	22	10
2007-07-15	1.5	7.71	23.5	12.5
2007-07-16	0.4	6.93	24.5	10.5
2007-07-17	22.1	6.84	20.5	13
2007-07-18	0	6.05	21.5	13
2007-07-19	0	6.1	21.5	13
2007-07-20	0	5.98	21	13
