COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 11/09/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: SEPTEMBER DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN   : 13106 
 NOMBRE     : AJACUBA (SMN) 
 ESTADO     : HIDALGO 
 MUNICIPIO  : AJACUBA 
 SITUACIÓN  : SUSPENDIDA 
 U. ADMNVA. : ORGANISMO DE CUENCA AGUAS DEL VALLE DE MÉXICO 
 CVE-OMM    :   
 LATITUD    : 20.08944444 ° 
 LONGITUD   : -99.11638889 ° 
 ALTITUD    : 2160 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1977-04-01	0	7.6	32.2	10.2
1977-04-02	0	7.2	34.5	10.1
1977-04-03	0	8.5	33.5	9.5
1977-04-04	0	7.8	33.5	8.5
1977-04-05	0	4.8	18.5	6.3
1977-04-06	0	7.6	21.5	6.5
1977-04-07	0	5.5	23.5	3.2
1977-04-08	0	5.6	29.5	3.2
1977-04-09	0	6.2	23.5	8.5
1977-04-10	0	6.1	23.5	2.5
1977-04-11	0	2.6	23.4	4.3
1977-04-12	15.5	4.2	23.3	5.5
1977-04-13	0	0.4	23.4	5.5
1977-04-14	0	10	23.4	4.4
1977-04-15	0	6.8	23.2	5.5
1977-04-16	0	7.1	26.5	5.5
1977-04-17	0	7.1	26.4	5.5
1977-04-18	0	7.1	28.5	5.5
1977-04-19	0	0.4	14.5	5.5
1977-04-20	1	5.3	28.5	5.5
1977-04-21	0	5.2	28.5	5.5
1977-04-22	0	4.7	27.4	7.5
1977-04-23	0	5.7	28.5	7.5
1977-04-24	0	4.7	27.4	7.5
1977-04-25	6	5.6	27.4	7.5
1977-04-26	0	3.6	27.4	7.5
1977-04-27	0	6.6	27.4	8.5
1977-04-28	0	5.1	27.4	8.5
1977-04-29	0	9.9	27.2	8.5
1977-04-30	0	NULO	34.5	8.5
1977-05-01	0	2.2	28.4	8.5
1977-05-02	0	6.7	27.5	8.5
1977-05-03	0	4.4	27.4	7.3
1977-05-04	0	6.6	28.4	7.4
1977-05-05	0	6.4	30.4	14.5
1977-05-06	0	8.6	30.4	13.4
1977-05-07	0	7.9	31.5	14.5
1977-05-08	0	0.8	31.5	14.5
1977-05-09	0	0.5	31.5	14.5
1977-05-10	0	5.8	27.3	14.2
1977-05-11	0	6.5	28.4	10.4
1977-05-12	1	4	29.5	10.4
1977-05-13	3.1	3.3	29.5	10.3
1977-05-14	1	5.8	28.4	10.4
1977-05-15	0	7.2	28.4	10.3
1977-05-16	0	3.3	28.4	10.2
1977-05-17	0	7	29.5	10.3
1977-05-18	0	5.1	28.4	10.4
1977-05-19	0	7.6	29.5	10.2
1977-05-20	1	3.3	29.2	10.2
1977-05-21	0	7.9	29.3	10.4
1977-05-22	0	8.1	29.3	10.4
1977-05-23	0	3.3	29.3	10.4
1977-05-24	0	6.2	29.2	10.4
1977-05-25	0	7.1	29.2	12.5
1977-05-26	0	5.5	29.5	11.4
1977-05-27	0	7.6	29.5	11.4
1977-05-28	0	6.7	29.2	11.4
1977-05-29	0	6.3	29.3	11.3
1977-05-30	0	4.1	29.5	11.4
1977-05-31	0	0.1	29.2	11.3
1977-06-01	0	8.9	29.5	11.3
1977-06-02	0	7.8	29.2	11.3
1977-06-03	0	5.7	29.5	11.3
1977-06-04	0	8.6	29.5	11.4
1977-06-05	0	4.1	29.5	11.3
1977-06-06	0	8.1	29.2	11.3
1977-06-07	0	6.4	29.5	10.5
1977-06-08	0	3.3	29.5	10.5
1977-06-09	0	5.8	29.5	10.5
1977-06-10	0	5.3	29.5	10.5
1977-06-11	4	5.4	29.5	10.5
1977-06-12	0	4.9	28.4	10.5
1977-06-13	0	3.5	29.5	9.4
1977-06-14	0	6.1	28.4	13.5
1977-06-15	2.1	0.6	28.4	10.5
1977-06-16	6	4	28.4	10.5
1977-06-17	0	4.8	29.5	10.5
1977-06-18	0	7.4	28.3	10.5
1977-06-19	6	6.7	28.3	12.2
1977-06-20	2.8	4.7	28.4	11.2
1977-06-21	3	0.7	27.3	12.5
1977-06-22	3.6	0.2	28.3	12.5
1977-06-23	5	1.4	28.3	12.5
1977-06-24	0	6.8	27.3	12.5
1977-06-25	0	4.5	28.2	12.2
1977-06-26	0	8.5	28.3	12.2
1977-06-27	0	3.3	28.4	12.2
1977-06-28	0	3.6	27.5	12.2
1977-06-29	0	6.4	22.5	13.3
1977-06-30	0	3.4	27.5	15.1
1977-07-01	0	5.1	27.5	15.2
1977-07-02	0	4.8	26.4	14.5
1977-07-03	0	9.8	26.3	14.5
1977-07-04	0	3	27.4	15.2
1977-07-05	0	7.8	26.4	15.2
1977-07-06	0	5.4	25.5	14.4
1977-07-07	2.9	4.6	25.1	12.2
1977-07-08	8	8.3	25.5	12.5
1977-07-09	0	3.9	25.2	12.2
1977-07-10	0	2.1	25.5	12.3
1977-07-11	1	3.6	28.2	13.3
1977-07-12	0	1.1	28.5	13.5
1977-07-13	0	6.3	28.5	12.3
1977-07-14	0	4.1	28.5	14.2
1977-07-15	0	6.2	30.3	14.3
1977-07-16	0	1.9	30.4	14.2
