COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 11/09/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: SEPTEMBER DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN   : 13120 
 NOMBRE     : CAPULA 
 ESTADO     : HIDALGO 
 MUNICIPIO  : IXMIQUILPAN 
 SITUACIÓN  : OPERANDO 
 U. ADMNVA. : DIRECCIÓN LOCAL HIDALGO 
 CVE-OMM    :   
 LATITUD    : 20.50777778 ° 
 LONGITUD   : -99.13555556 ° 
 ALTITUD    : 1784 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1980-11-01	0	3.9	24	7
1980-11-02	0	3.2	34	7
1980-11-03	0	2.8	33	10
1980-11-04	0	2.2	22	11
1980-11-05	0	2.1	24	11
1980-11-06	0	3.1	21	8
1980-11-07	0	4.1	34	4
1980-11-08	0	4	34	4
1980-11-09	0	4	34	4
1980-11-10	0	5.7	35	4
1980-11-11	0	5.1	24	4
1980-11-12	0	3.9	21	5
1980-11-13	0	3.1	35	4
1980-11-14	0	4	32	4
1980-11-15	0	3.9	33	6
1980-11-16	0	7.1	31	7
1980-11-17	0	3.9	34	6
1980-11-18	0	3.2	15	7
1980-11-19	0	4.8	24	5
1980-11-20	0	2	34	3
1980-11-21	0	4.1	20	7
1980-11-22	0	2	21	10
1980-11-23	0	1	20	8
1980-11-24	1.5	2.3	34	7
1980-11-25	0	2	24	8
1980-11-26	0	4	23	8
1980-11-27	0	3	21	6
1980-11-28	0	3	21	5
1980-11-29	0	3	23	2
1980-11-30	0	4	35	3
1980-12-01	0	1	34	2
1980-12-02	0	5.1	24	4
1980-12-03	0	3.4	22	6
1980-12-04	0	4.3	24	6
1980-12-05	0	3.6	34	4
1980-12-06	0	3.8	34	6
1980-12-07	0	2.2	24	8
1980-12-08	0	4.1	32	8
1980-12-09	0	2.1	34	8
1980-12-10	0	3.6	24	10
1980-12-11	0	2.1	21	5
1980-12-12	0	4.1	24	6
1980-12-13	0	3	34	7
1980-12-14	0	5.6	21	5
1980-12-15	0	1.9	34	3
1980-12-16	0.1	3.8	20	4
1980-12-17	0	1.4	21	1
1980-12-18	0	5.8	24	1
1980-12-19	0	5	23	1
1980-12-20	0	3	24	1
1980-12-21	0	2	24	5
1980-12-22	0	2.7	21	1
1980-12-23	0	3	22	1
1980-12-24	0	4.9	20	8
1980-12-25	0	3.5	14	7
1980-12-26	0	2.3	24	1
1980-12-27	0	5	20	2
1980-12-28	0	4	22	1
1980-12-29	0	3	24	2
1980-12-30	0	3.1	23	0
1980-12-31	0	2.9	22	4
1981-01-01	0	3.4	21	1
1981-01-02	0	3.1	15	0
1981-01-03	0	2	21	1
1981-01-04	0	4.1	23	1
1981-01-05	0	3.1	22	0
1981-01-06	0	1	21	1
1981-01-07	0	3	21	2
1981-01-08	0	4	23	3
1981-01-09	0	4.3	21	3
1981-01-10	0	7	23	6
1981-01-11	0	3.7	17	9
1981-01-12	8	2.1	14	2
1981-01-13	0.1	1.5	21	2
1981-01-14	0	5.2	22	5
1981-01-15	0	2.2	23	6
1981-01-16	2.8	3.4	24	6
1981-01-17	11.1	4.9	21	7
1981-01-18	3	3.2	24	5
1981-01-19	0.1	3.2	21	6
1981-01-20	0	2.3	20	2
1981-01-21	0	1.8	22	2
1981-01-22	0	2.3	21	3
1981-01-23	0	3.5	23	2
1981-01-24	0	3.1	20	2
1981-01-25	0	2.7	24	3
1981-01-26	0	2.8	24	1
1981-01-27	0	4.1	22	4
1981-01-28	0	4	23	6
1981-01-29	0	4.3	25	8
1981-01-30	0	5.1	25	4
1981-01-31	0	3.4	27	4
1981-02-01	0	6.6	23	5
1981-02-02	0	2	20	6
1981-02-03	0	2.1	21	6
1981-02-04	0	1.8	25	5
1981-02-05	0	5.7	24	6
1981-02-06	0	4.2	24	6
1981-02-07	0	3.9	32	4
1981-02-08	0	5.3	32	9
1981-02-09	0	7.4	31	4
1981-02-10	0	5.5	32	6
1981-02-11	0	5.2	14	6
1981-02-12	0	4.3	21	3
1981-02-13	5	6	23	4
1981-02-14	0	3.2	23	6
1981-02-15	0.1	2.3	21	6
1981-02-16	0	2.6	20	8
1981-02-17	0	4	24	7
1981-02-18	0	4	26	5
1981-02-19	0	5.8	34	4
1981-02-20	0	3.7	21	4
1981-02-21	2.7	3.8	32	7
1981-02-22	1.7	7.4	32	6
1981-02-23	0	5.6	23	7
1981-02-24	9.9	4.1	34	5
1981-02-25	0	8.4	20	5
1981-02-26	0	2.7	25	6
1981-02-27	0	4.6	32	6
1981-02-28	0.2	4.6	30	6
1981-03-01	0	5.1	20	8
1981-03-02	0	6.4	30	9
1981-03-03	0	9.4	30	7
1981-03-04	0	7	32	8
1981-03-05	0	6.2	33	9
1981-03-06	0	4	32	6
1981-03-07	2	4.8	32	7
1981-03-08	0	3.5	22	9
1981-03-09	1	2	21	8
1981-03-10	4.7	3	23	8
1981-03-11	5.1	6.4	22	10
1981-03-12	0.1	2.2	24	10
1981-03-13	0	8.1	33	9
1981-03-14	0	5.9	31	9
1981-03-15	0	8.6	31	8
1981-03-16	0	4.3	21	10
1981-03-17	0	2.3	33	8
1981-03-18	0	6.1	30	8
1981-03-19	0	7.4	29	9
1981-03-20	0	8.1	29	3
1981-03-21	0	9.9	32	7
1981-03-22	0	5.9	33	5
1981-03-23	0	6.8	23	8
1981-03-24	0	4.9	28	5
1981-03-25	0	9.1	29	4
1981-03-26	0	6.2	31	3
1981-03-27	0	5	30	3
1981-03-28	0	6	32	7
1981-03-29	0	7.3	31	6
1981-03-30	0	6.6	33	5
1981-03-31	0	7.3	33	7
1981-04-01	0	5.5	24	11
1981-04-02	0	8.1	30	10
1981-04-03	0	9.7	34	7
1981-04-04	0	7.7	32	9
1981-04-05	0	3.4	34	10
1981-04-06	0	4.9	27	8
1981-04-07	0	7.5	29	5
1981-04-08	0	5.6	31	8
1981-04-09	0	6.2	34	10
1981-04-10	0	9.9	34	11
1981-04-11	3.2	6.6	33	13
1981-04-12	0	5.2	32	9
1981-04-13	1.4	5.6	32	10
1981-04-14	0	4.4	24	11
1981-04-15	0	5.1	22	10
1981-04-16	1	5.8	24	8
1981-04-17	0.1	4.5	25	9
1981-04-18	0	5.3	32	10
1981-04-19	0	5.7	32	9
1981-04-20	0	7	30	10
1981-04-21	0	5.1	30	9
1981-04-22	0	4.9	31	11
1981-04-23	0	8.2	30	9
1981-04-24	0	5.7	30	13
1981-04-25	0	4.4	34	14
1981-04-26	0	4.7	30	13
1981-04-27	0	5.7	31	11
1981-04-28	0	6.7	32	14
1981-04-29	0	5.3	32	13
1981-04-30	0	6.3	30	12
1981-05-01	16	4	32	11
1981-05-02	9	7.9	34	12
1981-05-03	0	7.6	33	14
1981-05-04	0	7.1	32	13
1981-05-05	0	7.2	30	10
1981-05-06	0	6.1	30	9
1981-05-07	0	6.8	32	11
1981-05-08	0	8.2	33	9
1981-05-09	0	7.1	33	9
1981-05-10	0	5.7	34	10
1981-05-11	0	8.9	31	12
1981-05-12	0	7.1	34	10
1981-05-13	0	10.6	30	11
1981-05-14	0	7.7	28	10
1981-05-15	0	7.1	30	9
1981-05-16	0	8.1	30	12
1981-05-17	0	9.3	32	12
1981-05-18	1.6	9.1	33	14
1981-05-19	1	9.1	30	13
1981-05-20	1	7.1	32	10
1981-05-21	20	9.2	34	13
1981-05-22	6	10.1	32	14
1981-05-23	2.3	7.5	32	14
1981-05-24	1.3	8.6	31	15
1981-05-25	1.5	7.4	32	14
1981-05-26	0	8.8	33	11
1981-05-27	0	9.1	31	13
1981-05-28	1.5	7.7	30	13
1981-05-29	1.2	8.1	30	14
1981-05-30	15.1	8	31	15
1981-05-31	0	8.5	32	12
1981-06-01	0	7.3	32	14
1981-06-02	0	8.5	33	16
1981-06-03	0	8.3	34	14
1981-06-04	0	9.1	31	15
1981-06-05	0	9.2	30	14
1981-06-06	0	7.8	31	16
1981-06-07	0	8	30	13
1981-06-08	0	7.3	30	12
1981-06-09	0	5.2	31	15
1981-06-10	0	8.6	31	15
1981-06-11	0	9.2	33	14
1981-06-12	0	9.9	31	12
1981-06-13	0	8.7	32	12
1981-06-14	5.5	7.5	32	14
1981-06-15	2.1	8.2	34	15
1981-06-16	6	7.8	27	16
1981-06-17	20	6.4	21	15
1981-06-18	20	4.1	22	14
1981-06-19	1.2	3.3	26	13
1981-06-20	0	3.5	33	14
1981-06-21	2	7.3	24	15
1981-06-22	22	5.3	33	13
1981-06-23	0.2	5.1	24	12
1981-06-24	10.9	6.4	24	12
1981-06-25	3.3	5.5	21	13
1981-06-26	0	4.8	23	12
1981-06-27	0	5.6	23	11
1981-06-28	0	7.6	24	12
1981-06-29	0	5.4	24	11
1981-06-30	0	4.1	23	14
1981-07-01	2	3.8	24	15
1981-07-02	1.2	2	25	14
1981-07-03	0	2.3	39	11
1981-07-04	0	4.9	39	11
1981-07-05	6.5	4.2	34	14
1981-07-06	6.4	5.6	32	13
1981-07-07	4	2.7	34	15
1981-07-08	5.7	5.8	25	14
1981-07-09	3	4.4	23	12
1981-07-10	0	2.7	23	12
1981-07-11	0	6.8	24	13
1981-07-12	3.9	5.8	36	14
1981-07-13	1	6.5	24	12
1981-07-14	2	2	24	14
