COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 11/09/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: SEPTEMBER DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN   : 13044 
 NOMBRE     : ZIMAPAN 
 ESTADO     : HIDALGO 
 MUNICIPIO  : ZIMAPÁN 
 SITUACIÓN  : SUSPENDIDA 
 U. ADMNVA. : DIRECCIÓN LOCAL HIDALGO 
 CVE-OMM    :   
 LATITUD    : 20.82361111 ° 
 LONGITUD   : -99.4275 ° 
 ALTITUD    : 2075 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1941-10-03	13	NULO	NULO	NULO
1942-03-10	0	NULO	31	7
1942-03-11	0	NULO	34	10
1942-03-12	0	NULO	33	16
1942-03-13	0	NULO	37	16
1942-03-14	0	NULO	38	15
1942-03-15	0	NULO	38	19
1942-03-16	0	NULO	37	18
1942-03-17	0	NULO	36	18
1942-03-18	0	NULO	31	17
1942-03-19	0	NULO	35	13
1942-03-20	0	NULO	36	17
1942-03-21	0	NULO	27	17
1942-03-22	0	NULO	27	11
1942-03-23	0	NULO	30	12
1942-03-24	0	NULO	35	14
1942-03-25	0	NULO	37	19
1942-03-26	0	NULO	39	21
1942-03-27	0.5	NULO	25	20
1942-03-28	0	NULO	22	12
1942-03-29	0	NULO	35	10
1942-03-30	0	NULO	32	12
1942-03-31	0	NULO	24	16
1942-04-01	0	NULO	NULO	NULO
1942-04-02	0	NULO	29	13
1942-04-03	0	NULO	33	13
1942-04-04	0	NULO	35	14
1942-04-05	0	NULO	36	16
1942-04-06	0	NULO	31	16
1942-04-07	0	NULO	38	17
1942-04-08	0	NULO	31	20
1942-04-09	0	NULO	35	23
1942-04-10	0	NULO	34	12
1942-04-11	0	NULO	32	12
1942-04-12	0	NULO	35	14
1942-04-13	0	NULO	36	18
1942-04-14	0	NULO	32	15
1942-04-15	0	NULO	36	20
1942-04-16	0	NULO	34	14
1942-04-17	0	NULO	34	17
1942-04-18	0	NULO	35	17
1942-04-19	0	NULO	36	25
1942-04-20	0	NULO	36	19
1942-04-21	0	NULO	34	18
1942-04-22	7	NULO	34	19
1942-04-23	0	NULO	30	17
1942-04-24	0	NULO	35	24
1942-04-25	0	NULO	36	18
1942-04-26	0	NULO	38	19
1942-04-27	2	NULO	39	18
1942-04-28	0	NULO	37	18
1942-04-29	3	NULO	35	20
1942-04-30	0	NULO	36	21
1942-05-02	0	NULO	NULO	NULO
1942-05-03	0	NULO	40	20
1942-05-04	3	NULO	39	21
1942-05-05	4	NULO	33	20
1942-05-06	0	NULO	34	18
1942-05-07	0	NULO	32	19
1942-05-08	8	NULO	33	19
1942-05-09	0	NULO	31	17
1942-05-10	1	NULO	34	16
1942-05-11	0	NULO	36	18
1942-05-12	0	NULO	38	21
1942-05-13	0	NULO	38	22
1942-05-14	0	NULO	40	21
1942-05-15	0	NULO	40	23
1942-05-16	0	NULO	39	19
1942-05-17	0	NULO	37	22
1942-05-18	0	NULO	37	20
1942-05-19	0	NULO	32	18
1942-05-20	0	NULO	29	16
1942-05-21	0	NULO	32	17
1942-05-22	0	NULO	30	17
1942-05-23	0	NULO	32	12
1942-05-24	0	NULO	31	13
1942-05-25	0	NULO	32	15
1942-05-26	0	NULO	32	14
1942-05-27	0	NULO	34	14
1942-05-28	0	NULO	34	17
1942-05-29	0	NULO	33	19
1942-05-30	0	NULO	31	20
1942-05-31	NULO	NULO	NULO	NULO
1942-06-01	0	NULO	31	18
1942-06-02	0	NULO	30	18
1942-06-03	0	NULO	30	16
1942-06-04	2	NULO	35	18
1942-06-05	4	NULO	31	20
1942-06-06	0	NULO	33	19
1942-06-07	5.5	NULO	36	21
1942-06-08	12.5	NULO	35	19
1942-06-09	4.5	NULO	35	18
1942-06-10	0.01	NULO	34	19
1942-06-11	3	NULO	35	21
1942-06-12	0	NULO	33	19
1942-06-13	0.01	NULO	35	19
1942-06-14	0	NULO	32	20
1942-06-15	0	NULO	34	23
1942-06-16	0	NULO	36	19
1942-06-17	0	NULO	32	20
1942-06-18	0	NULO	32	19
1942-06-19	18	NULO	30	18
1942-06-20	4.5	NULO	20	19
1942-06-21	4	NULO	33	20
1942-06-22	19	NULO	31	20
1942-06-23	43	NULO	30	18
1942-06-24	13.5	NULO	26	19
1942-06-25	7	NULO	30	20
1942-06-26	3.5	NULO	27	19
1942-06-27	0	NULO	29	18
1942-06-28	11	NULO	27	18
1942-06-29	10	NULO	28	15
1942-06-30	0.01	NULO	26	18
1942-07-01	3.5	NULO	29	19
1942-07-02	0	NULO	28	19
1942-07-03	14.5	NULO	30	18
1942-07-04	2.5	NULO	28	20
1942-07-05	0	NULO	30	20
1942-07-06	0	NULO	30	21
1942-07-07	0	NULO	28	18
1942-07-08	0	NULO	31	19
1942-07-09	1.5	NULO	29	17
1942-07-10	0	NULO	30	18
1942-07-11	2	NULO	30	18
1942-07-12	1	NULO	21	19
1942-07-13	2	NULO	25	16
1942-07-14	0	NULO	26	18
1942-07-15	0	NULO	27	17
1942-07-16	0	NULO	30	18
1942-07-17	0	NULO	30	17
1942-07-18	0	NULO	28	17
1942-07-19	1.5	NULO	30	16
1942-07-20	1	NULO	30	19
1942-07-21	0	NULO	31	19
1942-07-22	0	NULO	29	18
1942-07-23	0	NULO	30	15
1942-07-24	0	NULO	30	15
1942-07-25	0	NULO	30	16
1942-07-26	2	NULO	30	16
1942-07-27	0.01	NULO	31	16
1942-07-28	0.01	NULO	30	18
1942-07-29	0	NULO	30	16
1942-07-30	0	NULO	30	16
1942-07-31	2	NULO	29	18
1942-08-01	1	NULO	29	18
1942-08-02	0.2	NULO	30	16
1942-08-03	0.1	NULO	29	17
1942-08-04	5	NULO	29	18
1942-08-05	11	NULO	30	17
1942-08-06	0	NULO	30	19
1942-08-07	0	NULO	30	19
1942-08-08	0	NULO	29	17
1942-08-09	0	NULO	29	19
1942-08-10	0	NULO	31	18
1942-08-11	0	NULO	30	19
1942-08-12	0	NULO	31	15
1942-08-13	0	NULO	31	15
1942-08-14	45	NULO	33	15
1942-08-15	8.5	NULO	30	15
1942-08-16	0	NULO	31	17
1942-08-17	0	NULO	29	16
1942-08-18	0.5	NULO	29	19
1942-08-19	0	NULO	30	19
1942-08-20	0	NULO	29	18
1942-08-21	4	NULO	30	18
1942-08-22	0	NULO	32	17
1942-08-23	2	NULO	29	19
1942-08-24	0	NULO	28	18
1942-08-25	5.5	NULO	30	19
1942-08-26	0	NULO	29	17
1942-08-27	0	NULO	29	17
1942-08-28	0	NULO	30	17
1942-08-29	15.5	NULO	32	15
1942-08-30	5	NULO	31	18
1942-08-31	0	NULO	32	18
1942-09-01	2	NULO	30	18
1942-09-02	22	NULO	30	19
1942-09-03	1.5	NULO	30	19
1942-09-04	10.5	NULO	33	19
1942-09-05	0	NULO	29	18
1942-09-06	0	NULO	31	18
1942-09-07	0	NULO	28	19
1942-09-08	3	NULO	28	18
1942-09-09	2	NULO	29	19
1942-09-10	11.5	NULO	22	18
1942-09-11	2.5	NULO	23	17
1942-09-12	0.01	NULO	26	18
1942-09-13	0	NULO	25	17
1942-09-14	5.5	NULO	24	17
1942-09-15	11.5	NULO	31	18
1942-09-16	0	NULO	29	19
1942-09-17	0	NULO	29	19
1942-09-18	0	NULO	31	19
1942-09-19	0	NULO	31	18
1942-09-20	0.01	NULO	26	16
1942-09-21	0	NULO	29	17
1942-09-22	0	NULO	26	19
1942-09-23	0	NULO	28	15
1942-09-24	0.01	NULO	27	17
1942-09-25	0	NULO	30	16
1942-09-26	0	NULO	30	17
1942-09-27	0	NULO	20	17
1942-09-28	0	NULO	20	12
1942-09-29	0	NULO	23	12
1942-09-30	0	NULO	28	14
1942-10-01	0	NULO	28	15
1942-10-02	0	NULO	29	18
1942-10-03	0	NULO	33	20
1942-10-04	0	NULO	28	18
1942-10-05	0	NULO	29	19
1942-10-06	0	NULO	29	16
1942-10-07	0	NULO	24	15
1942-10-08	0	NULO	25	16
