COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 11/09/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: SEPTEMBER DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN   : 13089 
 NOMBRE     : TEPEJI DEL RIO 
 ESTADO     : HIDALGO 
 MUNICIPIO  : TEPEJI DEL RÍO DE OCAMPO 
 SITUACIÓN  : OPERANDO 
 U. ADMNVA. : DIRECCIÓN LOCAL HIDALGO 
 CVE-OMM    :   
 LATITUD    : 19.89777778 ° 
 LONGITUD   : -99.33666667 ° 
 ALTITUD    : 2132 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1953-02-01	0	NULO	28	4
1953-02-02	0	NULO	24	-3
1953-02-03	0	NULO	24	-3
1953-02-04	0	NULO	25	-3
1953-02-05	0	NULO	27	0
1953-02-06	0	NULO	28	0.5
1953-02-07	0	NULO	25.5	-0.5
1953-02-08	0	NULO	26	-1.5
1953-02-09	0	NULO	27.5	3
1953-02-10	0	NULO	28	2
1953-02-11	0.01	NULO	24.5	3
1953-02-12	0.01	NULO	25	7
1953-02-13	0.01	NULO	32.5	3
1953-02-14	0	NULO	26.5	11
1953-02-15	0	NULO	26	-2
1953-02-16	0.01	NULO	28	3
1953-02-17	0	NULO	19	4
1953-02-18	0	NULO	25.5	1
1953-02-19	0	NULO	28	6
1953-02-20	0.01	NULO	26	7
1953-02-21	0.01	NULO	25	6.5
1953-02-22	0	NULO	25	1
1953-02-23	0	NULO	28	-1.5
1953-02-24	0	NULO	28.5	2
1953-02-25	0	NULO	26.5	2
1953-02-26	0	NULO	25	2
1953-02-27	0	NULO	26.5	2.5
1953-02-28	0	NULO	NULO	NULO
1953-03-01	0	NULO	31	6
1953-03-02	0	NULO	30	4
1953-03-03	0	NULO	32	5
1953-03-04	0	NULO	27.5	4
1953-03-05	0	NULO	28	6
1953-03-06	0	NULO	28	2
1953-03-07	0	NULO	25	3
1953-03-08	0	NULO	22	9
1953-03-09	0	NULO	25	1
1953-03-10	0	NULO	26	1
1953-03-11	0	NULO	29	4
1953-03-12	0	NULO	29	8
1953-03-13	0.01	NULO	30	7
1953-03-14	0	NULO	29	5
1953-03-15	0	NULO	28	6
1953-03-16	0	NULO	29.5	5.5
1953-03-17	0	NULO	28.5	5
1953-03-18	1	NULO	29	6
1953-03-19	0	NULO	28	6
1953-03-20	0	NULO	28	3
1953-03-21	0	NULO	28	4
1953-03-22	0	NULO	26.5	1
1953-03-23	0	NULO	32	2
1953-03-24	0	NULO	23.5	8.5
1953-03-25	0	NULO	25	11.5
1953-03-26	0	NULO	25.5	11
1953-03-27	0	NULO	28	7
1953-03-28	0	NULO	25.5	3
1953-03-29	0	NULO	28	3
1953-03-30	0.01	NULO	28	5
1953-03-31	0	NULO	NULO	NULO
1953-04-01	1	NULO	27	6
1953-04-02	0	NULO	26.5	6
1953-04-03	0	NULO	30	7
1953-04-04	0	NULO	27	7
1953-04-05	0	NULO	27.5	6
1953-04-06	0	NULO	29	10
1953-04-07	0	NULO	28.5	12.5
1953-04-08	0	NULO	32	10
1953-04-09	0	NULO	32.5	5
1953-04-10	0	NULO	33	5
1953-04-11	0	NULO	32	7.5
1953-04-12	0	NULO	33	4
1953-04-13	0	NULO	29	5
1953-04-14	0	NULO	33	7
1953-04-15	0	NULO	32	5
1953-04-16	0	NULO	31	10
1953-04-17	0.01	NULO	31	5.5
1953-04-18	0	NULO	31.5	5.5
1953-04-19	3.5	NULO	30	9
1953-04-20	0	NULO	26	10
1953-04-21	0	NULO	26.5	4.5
1953-04-22	1.5	NULO	28.5	8.5
1953-04-23	1	NULO	27.5	8
1953-04-24	0	NULO	27.5	8
1953-04-25	0.01	NULO	26.5	11
1953-04-26	0	NULO	28	8
1953-04-27	0.01	NULO	29	6.5
1953-04-28	0	NULO	28.5	8
1953-04-29	0	NULO	32	8
1953-04-30	0	NULO	NULO	NULO
1953-05-01	0	NULO	32	6
1953-05-02	0	NULO	32	6
1953-05-03	0	NULO	31.5	7.5
1953-05-04	0.01	NULO	28.5	7.5
1953-05-05	0	NULO	23	4.5
1953-05-06	0	NULO	28.5	3
1953-05-07	0	NULO	29	5.5
1953-05-08	0	NULO	30	3
1953-05-09	0	NULO	31	7
1953-05-10	0.01	NULO	30.5	9
1953-05-11	0	NULO	31	5
1953-05-12	0	NULO	32.5	5.5
1953-05-13	0	NULO	32	7
1953-05-14	0	NULO	30	9
1953-05-15	0	NULO	31	9
1953-05-16	0	NULO	34	6
1953-05-17	0.2	NULO	34	7
1953-05-18	0.5	NULO	34	9.5
1953-05-19	3.5	NULO	29	12
