1982-11-30	NULO	0.5	NULO	NULO
1982-12-01	0	3.6	23	7
1982-12-02	0	5.7	22	7
1982-12-03	NULO	NULO	NULO	NULO
1982-12-07	0	4.2	16	2
1982-12-08	0	3	19	4
1982-12-09	0	3.1	19	4
1982-12-10	NULO	NULO	NULO	NULO
1982-12-14	0	1.2	15	8
1982-12-15	0	2.1	16	1
1982-12-16	0	3.3	16	4
1982-12-17	NULO	NULO	NULO	NULO
1982-12-21	0	4.1	21	3
1982-12-22	0	4.6	20	0
1982-12-23	0	4.9	24	0
1982-12-24	NULO	NULO	NULO	NULO
1982-12-28	0	5.5	22	5
1982-12-29	38	3.4	20	4
1982-12-30	0	3.1	22	7
1982-12-31	0	3.3	20	5
1983-01-01	0	3.2	20	4
1983-01-02	0	2.1	22	5
1983-01-03	0	2.5	16	2
1983-01-04	0	2.9	19	4
1983-01-05	1.8	1.8	19	6
1983-01-06	0	3.6	18	4
1983-01-07	NULO	NULO	NULO	NULO
1983-01-11	0	3.2	17	3
1983-01-12	0	2.4	19	3
1983-01-13	0	1.8	13	0
1983-01-14	NULO	NULO	NULO	NULO
1983-01-18	35	3.2	15	5
1983-01-19	0	3.9	16	5
1983-01-20	0	2.2	16	4
1983-01-21	NULO	NULO	NULO	NULO
1983-01-25	0	3.8	17	-4
1983-01-26	0	4.9	19	0
1983-01-27	0	4.8	16	2
1983-01-28	NULO	NULO	NULO	NULO
1983-02-01	0	9.1	23	7
1983-02-02	0	7.7	23	3
1983-02-03	0	5.5	23	1
1983-02-04	NULO	NULO	NULO	NULO
1983-02-08	0	5.1	21	4
1983-02-09	0	5.8	25	4
1983-02-10	0	7.7	23	4
1983-02-11	NULO	NULO	NULO	NULO
1983-02-15	0	7.5	21	4
1983-02-16	0	5.8	15	-5
1983-02-17	0	2.9	23	-1
1983-02-18	NULO	NULO	NULO	NULO
1983-02-22	0	5	25	1
1983-02-23	0	7.2	23	2
1983-02-24	0	5.8	23	0
1983-02-25	NULO	NULO	NULO	NULO
1983-03-01	0	7.3	25	5
1983-03-02	0	5.6	26	5
1983-03-03	0	8.7	25	7
1983-03-04	NULO	NULO	NULO	NULO
1983-03-08	0	3.4	24	1
1983-03-09	0	4	23	1
1983-03-10	0	5.2	23	1
1983-03-11	NULO	NULO	NULO	NULO
1983-03-15	0	5.7	25	2
1983-03-16	0	5.9	22	5
1983-03-17	0	5.3	25	2
1983-03-18	NULO	NULO	NULO	NULO
1983-03-22	0	7.4	27	4
1983-03-23	0	9.9	26	6
1983-03-24	0	9.6	27	4
1983-03-25	NULO	NULO	NULO	NULO
1983-03-29	0	8.2	25	5
1983-03-30	0	8.2	24	5
1983-03-31	0	7.5	24	2
1983-04-01	NULO	NULO	NULO	NULO
1983-04-05	0	10.5	30	6
1983-04-06	0	10.4	28	8
1983-04-07	0	10.7	27	11
1983-04-08	NULO	NULO	NULO	NULO
1983-04-12	0	9.6	28	8
1983-04-13	0	10.4	25	11
1983-04-14	0	7.6	27	3
1983-04-15	NULO	NULO	NULO	NULO
1983-04-19	0	10.4	30	8
1983-04-20	0	10.7	28	8
1983-04-21	0	9.8	32	9
1983-04-22	NULO	NULO	NULO	NULO
1983-04-26	0	10.9	28	8
1983-04-27	0	9.9	28	5
1983-04-28	0	10.1	29	7
1983-04-29	0	9.8	26	7
1983-04-30	0	5.1	25	6
1983-05-01	0	6.9	31	8
1983-05-02	0	9.5	32	6
1983-05-03	0	10.5	27	10
1983-05-04	0	6.8	27	7
1983-05-05	0	7.2	31	9
1983-05-06	NULO	NULO	NULO	NULO
1983-05-10	0	8.5	28	11
1983-05-11	0	8.5	29	12
1983-05-12	0	9.7	29	10
1983-05-13	NULO	NULO	NULO	NULO
1983-05-17	0	7.4	30	11
1983-05-18	0	9.2	30	14
1983-05-19	0	8.7	31	10
1983-05-20	9	8.5	30	11
1983-05-21	0	8.8	31	10
1983-05-22	0	10.4	30	12
1983-05-23	0	8.4	27	9
1983-05-24	0	7.8	25	9
1983-05-25	13.7	5.6	24	11
1983-05-26	14.5	4.1	19	11
1983-05-27	0	3.4	24	6
1983-05-28	0	5.7	27	7
1983-05-29	0	7.2	27	7
1983-05-30	0	7.2	27	7
1983-05-31	0	7.2	27	7
1983-06-01	0	8	24	9
1983-06-02	0	9.6	29	13
1983-06-03	NULO	NULO	NULO	NULO
1983-06-07	0	7.2	25	13
1983-06-08	0	6.8	27	12
1983-06-09	0	7	25	9
1983-06-10	NULO	NULO	NULO	NULO
1983-06-14	0	6.5	26	8
1983-06-15	0	7.2	28	7
1983-06-16	0	5.9	25	8
1983-06-17	NULO	NULO	NULO	NULO
1983-06-21	0	6.5	24	13
1983-06-22	0	5.9	25	10
1983-06-23	0	6.6	26	8
1983-06-24	NULO	NULO	NULO	NULO
1983-06-28	0	4.3	23	5
1983-06-29	0	6.9	26	6
1983-06-30	0.2	5.7	25	13
1983-07-01	NULO	NULO	NULO	NULO
1983-07-05	0	6.9	22	13
1983-07-06	0	6.7	22	11
1983-07-07	0	6.3	22	8
1983-07-08	NULO	NULO	NULO	NULO
1983-07-12	2	6.5	22	13
1983-07-13	8.5	4.7	24	11
1983-07-14	0.8	3.5	23	12
1983-07-15	22.2	4.1	23	12
1983-07-16	NULO	NULO	NULO	NULO
1983-07-20	0	3.5	20	11
1983-07-21	0	4.2	21	9
1983-07-22	0	5.7	25	9
1983-07-23	0	4.5	24	14
1983-07-24	NULO	NULO	NULO	NULO
1983-07-28	3	6.7	25	8
1983-07-29	0	4.4	24	11
1983-07-30	NULO	NULO	NULO	NULO
1983-07-31	0	NULO	NULO	NULO
1983-08-01	0	6.2	24	7
1983-08-02	0	5.8	24	8
1983-08-03	7.5	4	23	13
1983-08-04	3.3	2.5	20	11
1983-08-05	NULO	NULO	NULO	NULO
1983-08-09	0	4.5	21	10
1983-08-10	0	4.1	23	9
1983-08-11	8.4	2.1	19	12
1983-08-12	NULO	NULO	NULO	NULO
1983-08-16	0	4.5	23	7
1983-08-17	0	6.8	25	8
1983-08-18	0	7.9	26	5
1983-08-19	NULO	NULO	NULO	NULO
1983-08-23	0	6.5	24	8
1983-08-24	0	4.4	24	7
1983-08-25	0	4.5	22	10
1983-08-26	NULO	NULO	NULO	NULO
1983-08-30	0	6.7	24	8
1983-08-31	0	6	25	5
1983-09-01	0	2.6	22	6
1983-09-02	NULO	NULO	NULO	NULO
1983-09-06	4.6	3.3	24	8
1983-09-07	3	4.7	24	9
1983-09-08	17	2.5	24	9
1983-09-09	NULO	NULO	NULO	NULO
1983-09-13	0.3	5	23	11
1983-09-14	0	3.3	23	11
1983-09-15	0	4	21	8
1983-09-16	NULO	NULO	NULO	NULO
1983-09-20	2	4	23	10
1983-09-21	0	2.2	19	9
1983-09-22	0	3.6	21	8
1983-09-23	NULO	NULO	NULO	NULO
1983-09-27	0	2.5	17	9
1983-09-28	0	2.1	20	5
1983-09-29	0	4	20	7
1983-09-30	0	3.2	21	3
1983-10-04	0	4.3	22	2
1983-10-05	0	4.2	23	4
1983-10-06	0	3.5	23	5
1983-10-07	NULO	NULO	NULO	NULO
1983-10-11	0	4.3	24	3
1983-10-12	1.8	4.6	24	7
1983-10-13	0	2	17	7
1983-10-14	NULO	NULO	NULO	NULO
1983-10-18	0	5.3	25	7
1983-10-19	0	5.7	26	9
1983-10-20	0	4.3	23	8
1983-10-21	NULO	NULO	NULO	NULO
1983-10-25	0	1.9	15	6
1983-10-26	0	2.9	16	1
1983-10-27	0	2.5	17	3
1983-10-28	NULO	NULO	NULO	NULO
1983-11-01	0	3	24	5
1983-11-02	0	5.9	23	3
1983-11-03	0	3.6	21	5
1983-11-04	NULO	NULO	NULO	NULO
1983-11-08	1.4	1.7	19	9
1983-11-09	0	2.5	20	9
1983-11-10	0	1.7	19	8
1983-11-11	NULO	NULO	NULO	NULO
1983-11-15	0	2.5	21	4
1983-11-16	0	2.8	20	6
1983-11-17	0	3	21	4
1983-11-18	NULO	NULO	NULO	NULO
1983-11-22	0	4.2	24	9
1983-11-23	0.2	3.2	22	8
1983-11-24	0	4.9	23	5
1983-11-25	NULO	NULO	NULO	NULO
1983-11-29	0	4.5	23	5
1983-11-30	0	4.5	24	4
1983-12-01	0	4.1	21	4
1983-12-02	NULO	NULO	NULO	NULO
1983-12-04	2	NULO	NULO	NULO
1983-12-05	0	2.7	21	5
1983-12-06	0	3.2	19	5
1983-12-07	0	4.1	22	4
1983-12-08	0	3.4	22	4
1983-12-09	NULO	NULO	NULO	NULO
1983-12-11	0	NULO	NULO	NULO
1983-12-12	0	2.5	21	2
1983-12-13	0	5.2	22	4
1983-12-14	0	5.6	19	4
1983-12-15	0	5.2	21	1
1983-12-16	NULO	NULO	NULO	NULO
1983-12-18	0	NULO	NULO	NULO
1983-12-19	0	2	17	1
1983-12-20	0	3.2	19	5
1983-12-21	0	4.9	19	4
1983-12-22	0	3.5	21	2
1983-12-23	NULO	NULO	NULO	NULO
1983-12-25	0	NULO	NULO	NULO
1983-12-26	0	3.8	22	-4
1983-12-27	0	6	23	8
1983-12-28	0	5.4	21	1
1983-12-29	0	2.8	14	4
1983-12-30	NULO	NULO	NULO	NULO
1984-01-01	0	NULO	NULO	NULO
1984-01-02	0	2.8	16	-5
1984-01-03	0.4	2.2	15	-1
1984-01-04	0	1.7	12	3
1984-01-05	0	1.8	19	1
1984-01-06	NULO	NULO	NULO	NULO
1984-01-08	0	NULO	NULO	NULO
1984-01-09	0	4.7	22	0
1984-01-10	0	2.4	12	2
1984-01-11	4.8	1.3	11	1
1984-01-12	0	1.2	15	2
1984-01-13	NULO	NULO	NULO	NULO
1984-01-15	0	NULO	NULO	NULO
1984-01-16	0	2.9	21	4
1984-01-17	0	3.1	22	5
1984-01-18	0	4.7	21	4
1984-01-19	0	4.6	21	3
1984-01-20	NULO	NULO	NULO	NULO
1984-01-22	0	NULO	NULO	NULO
1984-01-23	0	6	21	2
1984-01-24	0	5.2	20	3
1984-01-25	0	5.3	21	4
1984-01-26	0	3.8	22	2
1984-01-27	NULO	NULO	NULO	NULO
1984-01-29	0	NULO	NULO	NULO
1984-01-30	2.2	2.6	22	0
1984-01-31	0	1.4	17	8
1984-02-01	0	2.2	19	5
1984-02-02	0	5.1	22	4
1984-02-03	NULO	NULO	NULO	NULO
1984-02-05	0.01	NULO	NULO	NULO
1984-02-06	0.01	2.4	10	3
1984-02-07	1	1.9	11	-2
1984-02-08	2	2	15	-2
1984-02-09	6.4	1.3	16	1
1984-02-10	NULO	NULO	NULO	NULO
1984-02-12	0	NULO	NULO	NULO
1984-02-13	0	5.6	21	3
1984-02-14	0	6	23	1
1984-02-15	0	6.1	20	4
1984-02-16	0	3.8	18	3
1984-02-17	NULO	NULO	NULO	NULO
1984-02-19	6	NULO	NULO	NULO
1984-02-20	0	5.9	24	4
1984-02-21	0	4.4	24	5
1984-02-22	0	2.1	19	7
1984-02-23	0	4.3	25	6
1984-02-24	NULO	NULO	NULO	NULO
1984-02-26	0	NULO	NULO	NULO
1984-02-27	0	2	22	1
1984-02-28	0	1.8	13	-5
1984-02-29	0	3.8	21	-2
1984-03-01	0	4.4	22	0
1984-03-02	NULO	NULO	NULO	NULO
1984-03-04	0	NULO	NULO	NULO
1984-03-05	0	5.3	23	4
1984-03-06	0	5.7	21	7
1984-03-07	0	6.3	20	8
1984-03-08	0	6.5	24	4
1984-03-09	NULO	NULO	NULO	NULO
1984-03-11	0	NULO	NULO	NULO
1984-03-12	0	6.8	25	3
1984-03-13	3.5	5.4	22	6
1984-03-14	2.6	4.4	23	5
1984-03-15	0	6.2	23	8
1984-03-16	NULO	NULO	NULO	NULO
1984-03-18	0	NULO	NULO	NULO
1984-03-19	0	6	24	4
1984-03-20	0	6.9	20	5
1984-03-21	4	2.6	21	7
1984-03-22	0	5.8	21	6
1984-03-23	NULO	NULO	NULO	NULO
1984-03-25	0	NULO	NULO	NULO
1984-03-26	0	8.4	29	4
1984-03-27	0	8	28	9
1984-03-28	0	9.6	29	5
1984-03-29	0	5.6	26	5
1984-03-30	NULO	NULO	NULO	NULO
1984-04-01	0	NULO	NULO	NULO
1984-04-02	0	8	28	8
1984-04-03	0	6	23	6
1984-04-04	0	6.4	24	7
1984-04-05	0	5.8	26	7.8
1984-04-06	NULO	NULO	NULO	NULO
1984-04-08	0	NULO	NULO	NULO
1984-04-09	0	7.9	29	4
1984-04-10	0	8.6	27	6
1984-04-11	0	9.5	28	7
1984-04-12	0	9.8	28	8
1984-04-13	NULO	NULO	NULO	NULO
1984-04-15	0	NULO	NULO	NULO
1984-04-16	0	6.7	22	4
1984-04-17	0	6.3	24	6
1984-04-18	2	8	26	5
1984-04-19	0	8.3	26	7
1984-04-20	NULO	NULO	NULO	NULO
1984-04-22	0	NULO	NULO	NULO
1984-04-23	0	8.2	28	7
1984-04-24	0	7.9	28	10
1984-04-25	0	9.4	30	10
1984-04-26	0	8.9	29	8
1984-04-27	NULO	NULO	NULO	NULO
1984-04-29	NULO	NULO	NULO	NULO
1984-04-30	0	9.7	28	8
1984-05-01	6	9.9	30	10
1984-05-02	0	8.2	28	9
1984-05-03	0	8	28	10
1984-05-04	NULO	NULO	NULO	NULO
1984-05-06	5.8	NULO	NULO	NULO
1984-05-07	0	9	29	10
1984-05-08	0	6.9	29	7
1984-05-09	0	7	22	8
1984-05-10	0	6.2	24	4
1984-05-11	NULO	NULO	NULO	NULO
1984-05-13	0	NULO	NULO	NULO
1984-05-14	9.6	6.4	20	7
1984-05-15	9.4	5.3	19	7
1984-05-16	16.4	4.6	23	5
1984-05-17	1.1	4.8	22	6
1984-05-18	NULO	NULO	NULO	NULO
1984-05-20	2	NULO	NULO	NULO
1984-05-21	0	8.4	26	9
1984-05-22	0	7.5	26	8
1984-05-23	0	6.6	27	8
1984-05-24	0	6	23	10
1984-05-25	NULO	NULO	NULO	NULO
1984-05-27	0	NULO	NULO	NULO
1984-05-28	3	4.7	20	6
1984-05-29	3.3	1.7	14	9
1984-05-30	2	1.6	14	6
1984-05-31	0	3.3	19	5
1984-06-01	NULO	NULO	NULO	NULO
1984-06-03	12	NULO	NULO	NULO
1984-06-04	13.3	7.9	25	4
1984-06-05	1	5	21	9
1984-06-06	0	5.2	23	10
1984-06-07	0	7.5	24	11
1984-06-08	NULO	NULO	NULO	NULO
1984-06-10	0.5	NULO	NULO	NULO
1984-06-11	8	2.4	20	8
1984-06-12	0	4.5	20	10
1984-06-13	0	4.4	22	9
1984-06-14	0	5.8	22	12
1984-06-15	NULO	NULO	NULO	NULO
1984-06-17	0	NULO	NULO	NULO
1984-06-18	0	7.7	23	8
1984-06-19	6	5.9	21	8
1984-06-20	0	2.2	20	10
1984-06-21	0	4	23	10
1984-06-22	NULO	NULO	NULO	NULO
1984-06-24	0	NULO	NULO	NULO
1984-06-25	0	7.4	24	7
1984-06-26	0	5	23	7
1984-06-27	3	5.3	25	9
1984-06-28	0.01	5.1	26	8
1984-06-29	NULO	NULO	NULO	NULO
1984-07-01	12	NULO	NULO	NULO
1984-07-02	0	4.3	20	9
1984-07-03	2.8	4.2	22	10
1984-07-04	18	1.9	21	11
1984-07-05	4.8	1.9	19	10
1984-07-06	NULO	NULO	NULO	NULO
1984-07-08	1.1	NULO	NULO	NULO
1984-07-09	10	1	19	10
1984-07-10	9.6	3.3	20	10
1984-07-11	0.01	1.8	18	12
1984-07-12	5.2	4	19	11
1984-07-13	NULO	NULO	NULO	NULO
1984-07-15	11	NULO	NULO	NULO
1984-07-16	0	2.5	20	7
1984-07-17	0	4	21	8
1984-07-18	0	4.3	21	7
1984-07-19	0	6.8	22	8
1984-07-20	NULO	NULO	NULO	NULO
1984-07-22	0	NULO	NULO	NULO
1984-07-23	0	8.2	23	5
1984-07-24	0	8.9	21	6
1984-07-25	0.8	6.9	22	10
1984-07-26	0	7.2	21	11
1984-07-27	NULO	NULO	NULO	NULO
1984-07-29	0	NULO	NULO	NULO
1984-07-30	1	3.1	19	6
1984-07-31	0	4.7	20	6
1984-08-01	0	4.9	22	4
1984-08-02	0	7.4	23	6
1984-08-03	NULO	NULO	NULO	NULO
1984-08-05	0	NULO	NULO	NULO
1984-08-06	4	7.4	22	3
1984-08-07	11	5.9	20	11
1984-08-08	19	6.3	21	11
1984-08-09	0	2.9	20	3
1984-08-10	NULO	NULO	NULO	NULO
1984-08-12	0	NULO	NULO	NULO
1984-08-13	0	6.6	23	6
1984-08-14	0	6.1	21	8
1984-08-15	0	3.3	18	10
1984-08-16	2.5	4.9	20	10
1984-08-17	NULO	NULO	NULO	NULO
1984-08-19	9	NULO	NULO	NULO
1984-08-20	0	5.5	22	9
1984-08-21	0	4.7	22	6
1984-08-22	5	4.3	20	8
1984-08-23	3	3.5	20	11
1984-08-24	NULO	NULO	NULO	NULO
1984-08-26	0	NULO	NULO	NULO
1984-08-27	1	2	19	5
1984-08-28	0	7.1	23	10
1984-08-29	0	6.8	23	4
1984-08-30	0	6.8	23	4
1984-08-31	NULO	NULO	NULO	NULO
1984-09-01	NULO	NULO	22	8
1984-09-02	0	NULO	23	7
1984-09-03	1.5	4.6	21	4
1984-09-04	58	1.9	16	3
1984-09-05	17	1.3	16	9
1984-09-06	20.4	1.6	16	8
1984-09-07	NULO	NULO	20.5	10
1984-09-08	NULO	NULO	20.5	8
1984-09-09	20.8	NULO	20	9
1984-09-10	4.5	2.7	19	10
1984-09-11	0.01	3.5	19	11
1984-09-12	4	3.8	17	12
1984-09-13	4.7	2.3	16	10
1984-09-14	NULO	NULO	20	10
1984-09-15	0	NULO	19	10
1984-09-16	17	NULO	17	9
1984-09-17	2.7	2.8	15	7
1984-09-18	0.01	1.8	17	10
1984-09-19	0	1.6	17	8
1984-09-20	0.01	4.9	20	5
1984-09-21	NULO	NULO	22	10
1984-09-22	NULO	NULO	20	11
1984-09-23	0	NULO	24	9
1984-09-24	5	3.6	22	6
1984-09-25	0.01	3.2	20	10
1984-09-26	0.1	2.6	17	9
1984-09-27	0	3.5	19	9
1984-09-28	NULO	NULO	20	4
1984-09-29	NULO	NULO	18	9
1984-09-30	0	NULO	19	10
1984-10-01	0	3.4	18	6
1984-10-02	0	4.5	20	6
1984-10-03	0	5.5	21	6
1984-10-04	0	3.5	23	7
1984-10-05	0	3.6	20	7
1984-10-06	0	4.5	19	6
1984-10-07	0	7.1	23	5
1984-10-08	0	4.2	22	5
1984-10-09	0	5.9	23	5
1984-10-10	0	3.4	19	4
1984-10-11	0	5	19	4
1984-10-12	0	5.3	20	3
1984-10-13	0	4.5	22.5	4
1984-10-14	0	4.8	19	6
1984-10-15	0	7.3	25	5
1984-10-16	0	8.2	26	7
1984-10-17	0	6.4	24	8.1
1984-10-18	0	5.3	26	9
1984-10-19	0	4.8	23.5	7
1984-10-20	0	4.8	23	7
1984-10-21	0	5.7	25	6
1984-10-22	3.5	5.1	24	6
1984-10-23	0	2.7	22	6
1984-10-24	0	3.7	21	9
1984-10-25	0	4.6	21	6
1984-10-26	0	4.6	20	7
1984-10-27	0	4.9	20.5	6
1984-10-28	0	3.3	19	7
1984-10-29	0	4.6	22	3
1984-10-30	0	3.4	20	6
1984-10-31	0	5.3	22	10
1984-11-01	0	5.4	24	3
1984-11-02	0	6.7	21	2
1984-11-03	0	5.7	19.5	2
1984-11-04	0	5.4	23	5
1984-11-05	0	1.7	17	2
1984-11-06	0	2.2	18	0
1984-11-07	0	1.6	22	2
1984-11-08	0	5.7	16	5
1984-11-09	0	6.3	20	3
1984-11-10	0	5.4	18	0
1984-11-11	0	3.9	21	0
1984-11-12	0	6.3	18	3
1984-11-13	0	4	18	3
1984-11-14	0	6.3	20	4
1984-11-15	0	4.7	20	-3
1984-11-16	0	5.9	22	-5
1984-11-17	0	3.5	21	-0.5
1984-11-18	0	2.6	24	3
1984-11-19	0	3.7	22	-2
1984-11-20	0	4.4	21	0
1984-11-21	0	5.5	18	2
1984-11-22	0	2.1	16	4
1984-11-23	0	4.6	22	-5
1984-11-24	0	2.8	21	-0.5
1984-11-25	0	2.2	23	3
1984-11-26	0	6.1	19	5
1984-11-27	0	2	19	4
1984-11-28	0	6.2	24	4
1984-11-29	6.5	2.2	22	6
1984-11-30	0	3.8	23	7
1984-12-01	0	2.8	18	4
1984-12-02	0	5.9	21	2.5
1984-12-03	8.4	3.6	19	4
1984-12-04	0	4.3	22	4
1984-12-05	0	2.2	18	3
1984-12-06	0	3.3	13	4
1984-12-07	0	3.3	17	3
1984-12-08	0	3.5	18.5	4
1984-12-09	0	2.1	18	2.5
1984-12-10	0	5.1	15	1
1984-12-11	0	4.6	22	3
1984-12-12	0	6.1	23	5
1984-12-13	0	5.6	22	4
1984-12-14	0	4.7	20	3
1984-12-15	0	4.3	20	3
1984-12-16	0	2.4	21	2.5
1984-12-17	0	4.8	22	4
1984-12-18	0	4.5	20	3
1984-12-19	0	5.1	19	5
1984-12-20	0	3.5	19	2
1984-12-21	0	3.9	19.5	5
1984-12-22	0	4.2	18	3
1984-12-23	0	3.9	19	2
1984-12-24	0	4.5	19	4
1984-12-25	0	3.7	19	4
1984-12-26	0	4.5	17	5
1984-12-27	0	2.9	19	4
1984-12-28	0	2.4	17.5	5
1984-12-29	0	2.6	18	1.5
1984-12-30	0	2.3	23	1
1984-12-31	0	3.7	20	2.5
1985-01-01	0	3.9	20	4
1985-01-02	0	3.5	20	5
1985-01-03	0	2.2	14	4
1985-01-04	0	4.5	10	3
1985-01-05	0	2.5	13	-4.5
1985-01-06	0	5.3	15	-6
1985-01-07	0	3.3	15	-2
1985-01-08	0	2.3	19	3
1985-01-09	0	6.2	20	3
1985-01-10	0	3.8	19	4
1985-01-11	0	3	17	3
1985-01-12	0	3.3	18.5	1
1985-01-13	0	2.2	20	0
1985-01-14	2.7	4.4	19	3
1985-01-15	0	4.7	21	3
1985-01-16	0	3.3	21	4
1985-01-17	0	2.5	18	4
1985-01-18	0	5.1	19.5	5
1985-01-19	0	2.9	13	-2
1985-01-20	2	3.2	21	-3.5
1985-01-21	2.2	3.2	21	6
1985-01-22	1.2	3.1	20	7
1985-01-23	1.2	4.3	20	5
1985-01-24	0	2.8	20	7
1985-01-25	0	3.1	17	7
1985-01-26	0	3.7	19.5	3
1985-01-27	0	3.4	22	1.5
1985-01-28	0	5.1	22	4
1985-01-29	0	5	23	4
1985-01-30	0	4.9	25	4
1985-01-31	0	3	24	5
1985-02-01	0	6.9	21	4
1985-02-02	0	7.7	23	3
1985-02-03	0	6.4	25	5
1985-02-04	0	3.6	25	4
1985-02-05	0	2.8	24	4
1985-02-06	0	4.3	23	4
1985-02-07	0	4.8	21	4
1985-02-08	0	4.9	20	-4
1985-02-09	0	3.8	21	0
1985-02-10	0	3.5	24	2
1985-02-11	0	4.6	14	4
1985-02-12	0	4.9	19	2
1985-02-13	0	7.2	22	4
1985-02-14	0	4.1	19	5
1985-02-15	0	4.9	18	5
1985-02-16	0	4	18	-3
1985-02-17	0	5.4	18	0
1985-02-18	0	4.8	20	4
1985-02-19	0	6.6	21	5
1985-02-20	0	3.5	22	7
1985-02-21	0	4.7	21	8
1985-02-22	0	5.7	22.5	5
1985-02-23	0	5.5	22	2
1985-02-24	0	4.3	25	2.5
1985-02-25	2.3	7.9	20	5
1985-02-26	0.01	6.2	22	5
1985-02-27	0	4.9	19	5
1985-02-28	0	6.5	15	7
1985-03-01	0	8.2	23	3
1985-03-02	0	8.5	20.5	3
1985-03-03	0	7.6	25	4
1985-03-04	0	7.8	23	6
1985-03-05	0	5.6	21	5
1985-03-06	0	5.8	19	4
1985-03-07	0	4.9	22	3
1985-03-08	0	7.4	20	5
1985-03-09	0	5.9	20	4
1985-03-10	0	6.7	21	6
1985-03-11	0	8	23	5
1985-03-12	0	6.9	24	7
1985-03-13	3	6.7	19	7
1985-03-14	0	3.3	18	5
1985-03-15	0	4.3	19	7
1985-03-16	0	4.3	21	5
1985-03-17	0	5	25	3.5
1985-03-18	0	9.1	25	3
1985-03-19	0	8.9	25	5
1985-03-20	0	10.2	24	8
1985-03-21	0	7.9	25	4
1985-03-22	0	8.7	24.5	5
1985-03-23	0	7.6	20	3
1985-03-24	0	3.3	19	2
1985-03-25	0.5	3.7	23	5
1985-03-26	0.01	2.4	25	5
1985-03-27	0	4.2	25	7
1985-03-28	4.5	6.5	26	7
1985-03-29	0.01	3.2	21.5	12
1985-03-30	0	2.1	18	4
1985-03-31	0	5.3	27	6
1985-04-01	0	3.7	25	5
1985-04-02	0	4.5	18	7
1985-04-03	0	9.1	27	3
1985-04-04	0	7.5	25	5
1985-04-05	0	7.8	22	7
1985-04-06	0	7.4	22	6
1985-04-07	20	7.2	25	7
1985-04-08	7	3.5	20	7
1985-04-09	5	1.8	17	7
1985-04-10	6.3	5.8	20	8
1985-04-11	0	2.9	21	7
1985-04-12	0	7.1	19.5	8
1985-04-13	0	5.1	16	6.5
1985-04-14	24	4.6	21	7.5
1985-04-15	2	4	21	7
1985-04-16	0	5.1	22	9
1985-04-17	0	7.5	22	7
1985-04-18	0	6	23	9
1985-04-19	0	5.8	21.5	8
1985-04-20	0	4.9	23.5	6.5
1985-04-21	0	3.7	25	6.5
1985-04-22	0	6	24	8
1985-04-23	0	6.2	26	8
1985-04-24	5.5	7.3	24	10
1985-04-25	0	7.5	24	9
1985-04-26	0	6.3	26.5	9
1985-04-27	0	7	25	8
1985-04-28	0.4	8.6	28	8
1985-04-29	0	7.5	25	8
1985-04-30	0	9	25	7
1985-05-01	0	9.4	25	6
1985-05-02	19	8	25	8
1985-05-03	0	7.7	24	7
1985-05-04	0	6.7	23	6
1985-05-05	15	8.6	25	7
1985-05-06	0	5.4	21	6
1985-05-07	0	5.5	21	5
1985-05-08	0	8.8	23	5
1985-05-09	0	7.1	23	5
1985-05-10	0	6.9	24	4
1985-05-11	0	7.2	26	8
1985-05-12	0	8.8	28	10
1985-05-13	0	7.3	29	8
1985-05-14	0	3.3	29	10
1985-05-15	0	8.7	25	9
1985-05-16	15	5.1	25	11
1985-05-17	0	4.7	26	10
1985-05-18	0	4.8	24	9
1985-05-19	25.5	5.1	25	8
1985-05-20	0	3.2	22	9
1985-05-21	0.2	5.9	25	8
1985-05-22	0	8	24	9
1985-05-23	0	4.8	24	7
1985-05-24	0	6.9	26	6
1985-05-25	0	6.4	24	8
1985-05-26	0	6	25	10
1985-05-27	0	6	26	7
1985-05-28	0	3.9	19	9
1985-05-29	0	6.2	25	5
1985-05-30	0	7.9	26	6
1985-05-31	0	4.9	22	7
1985-06-01	0	7.9	23	7
1985-06-02	10.5	7	24	6
1985-06-03	2.5	4.2	23	5
1985-06-04	13.5	1.4	23	10
1985-06-05	0	5.3	25	12
1985-06-06	0	5.7	24	12
1985-06-07	0	6.9	24.5	8
1985-06-08	0	6.7	24	7
1985-06-09	0	7.9	25	6
1985-06-10	0	6.7	25	5
1985-06-11	0	6.6	26	7
1985-06-12	0	8.7	21	9
1985-06-13	0	5.2	21	12
1985-06-14	0	5.8	20.5	9
1985-06-15	0	2.5	19	9
1985-06-16	15	1.6	24	9.5
1985-06-17	15.5	2.7	20	9
1985-06-18	17.5	3.6	19	10
1985-06-19	6.5	4.2	21	9
1985-06-20	13	1.3	21	12
1985-06-21	0	3.7	18	11
1985-06-22	0	3.7	20	11
1985-06-23	9	6.4	22	8
1985-06-24	0	5.5	22	9
1985-06-25	6	4.7	21	9
1985-06-26	0	5.4	21.5	7
1985-06-27	0	6	21	9
1985-06-28	0	3.2	20	9
1985-06-29	0	3.6	22	7
1985-06-30	8.4	3.2	21	6.5
1985-07-01	0	2.55	18	5
1985-07-02	0.01	2.59	17	9
1985-07-03	0.2	5.65	21	7
1985-07-04	0.3	3.31	24	9
1985-07-05	0	3.93	18	9
1985-07-06	0	4.8	19	9
1985-07-07	14	1.71	19	6
1985-07-08	7	1.05	19	7
