COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 11/09/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: SEPTEMBER DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN   : 13113 
 NOMBRE     : IXMIQUILPAN (CFE) 
 ESTADO     : HIDALGO 
 MUNICIPIO  : IXMIQUILPAN 
 SITUACIÓN  : SUSPENDIDA 
 U. ADMNVA. : ORGANISMO DE CUENCA GOLFO NORTE 
 CVE-OMM    :   
 LATITUD    : 20.4775 ° 
 LONGITUD   : -99.22611111 ° 
 ALTITUD    : 1700 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
2001-01-01	0	0.98	27	8
2001-01-02	0	1.09	27	7.5
2001-01-03	0	1	19	4.5
2001-01-04	0	0.89	22	5
2001-01-05	0	0.54	15.5	9
2001-01-06	0	0.89	26	9
2001-01-07	0	1.09	27	4.5
2001-01-08	0	1.05	26	5
2001-01-09	0	1.02	25	6
2001-01-10	0	0.52	23	6
2001-01-11	0	3.88	25	6
2001-01-12	0	2.51	24	5.5
2001-01-13	0	1.94	21	5.5
2001-01-14	0	2.59	27	6
2001-01-15	0	1.28	26	6
2001-01-16	0	2.57	26.5	5
2001-01-17	0	1.48	25.5	4.5
2001-01-18	0	3.88	28.5	5
2001-01-19	0	3.74	21	5.5
2001-01-20	0	1.38	20	4
2001-01-21	0	3.53	24	1
2001-01-22	0	2.9	20	0.5
2001-01-23	0	1.73	24	-1
2001-01-24	0	2.68	24	-0.5
2001-01-25	0	2.04	21	3
2001-01-26	0	5.5	23.5	3.5
2001-01-27	0	2.35	26.5	4
2001-01-28	0	2.01	27	5.5
2001-01-29	0	3.35	28	6
2001-01-30	0	4.03	29	8
2001-01-31	0	3.73	29	8
2001-02-01	0	3	27	8.5
2001-02-02	0	2.21	17	7.5
2001-02-03	0	1.47	19	4.5
2001-02-04	0	2.32	22	5
2001-02-05	0	1.52	15.5	10
2001-02-06	0	3.1	26	9
2001-02-07	0	3.05	26.5	4.5
2001-02-08	0	2.74	27	5
2001-02-09	0.1	2.31	25	6
2001-02-10	0	2.33	20.5	7.5
2001-02-11	0	3.48	25	11
2001-02-12	0	3.3	26.5	6
2001-02-13	0	2.26	28.5	6
2001-02-14	0	3.77	29	6
2001-02-15	0	3.28	29.5	6.5
2001-02-16	0	4.5	30	7
2001-02-17	0	3.42	20	8.5
2001-02-18	0	2.89	23.5	9.5
2001-02-19	0	4.23	28	6.5
2001-02-20	0	2.36	29.5	5.5
2001-02-21	0	6.24	29	5.5
2001-02-22	0	4	26	5.5
2001-02-23	0	4.34	28.5	6
2001-02-24	0	1.25	27	6
2001-02-25	0	4.71	27	9
2001-02-26	5.4	2.68	25.5	9.5
2001-02-27	1.1	3.14	26	9
2001-02-28	0	1	28	7.5
2001-03-01	2	2.56	26	8
2001-03-02	0	2.87	23	9
2001-03-03	0	5.33	25.5	10
2001-03-04	0	3.72	26	4
2001-03-05	0	2.48	17.5	4.5
2001-03-06	0	6.12	26	11
2001-03-07	0	3.07	28	7
2001-03-08	0	5.73	29	6.5
2001-03-09	0	4.89	29.5	6
2001-03-10	0	4	30.5	7
2001-03-11	0	5.07	30	8
2001-03-12	0	4.37	32.5	6.5
2001-03-13	0	4.92	32	7.5
2001-03-14	0	6.39	33	10
2001-03-15	0	5.87	31.5	9.5
2001-03-16	0	4.22	26	10.5
2001-03-17	0	3.36	30	6.5
2001-03-18	0	5.04	28.5	7.5
2001-03-19	0	4	23	8
2001-03-20	0	2.23	23.5	9
2001-03-21	0	0.93	29	3
2001-03-22	0	4.87	29.5	3.5
2001-03-23	0	6.32	30	5
2001-03-24	0	3.36	31	6
2001-03-25	0	5.32	24.5	7
2001-03-26	0	4.57	29	9
2001-03-27	0	4.51	29	8.5
2001-03-28	0	5.95	28.5	7.5
2001-03-29	0	6.49	29.5	9.5
2001-03-30	0	5.94	31	5
2001-03-31	0	5.82	31.5	5.5
2001-04-01	0	3.25	31.5	7
2001-04-02	0	5.76	33	8
2001-04-03	0	5.37	33	9.5
2001-04-04	0	6.11	34.5	10
2001-04-05	0	6.12	29.5	8.5
2001-04-06	0	4.9	33	10.5
2001-04-07	0	5.07	32.5	8.5
2001-04-08	0	6.07	33.5	9
2001-04-09	0	5.32	34	8.5
2001-04-10	0	4.28	35	9.5
2001-04-11	0	6.51	34.5	10.6
2001-04-12	0	4.37	35	11.5
2001-04-13	0	6.92	33	13
2001-04-14	0	3.93	33	12.5
2001-04-15	0	4.75	34	10.5
2001-04-16	0	7.83	31	11.5
2001-04-17	0	4.31	30.5	11
2001-04-18	0	3.27	29	12.5
2001-04-19	0	5.93	31	11
2001-04-20	0	4.58	32	11
2001-04-21	0	5.54	33	12
2001-04-22	0.1	5.08	32.5	13
2001-04-23	0	5.85	33.5	12.5
2001-04-24	0.5	5.6	26	14
2001-04-25	5	2.58	22.5	13.5
2001-04-26	0.2	2.66	24	13.5
2001-04-27	1.4	5.14	26.5	12
2001-04-28	0	6.1	26.5	12.5
2001-04-29	0	2.3	28	10
2001-04-30	0	4.75	29.5	10.5
2001-05-01	0.01	4.48	30.5	12
2001-05-02	0.1	4.46	32	14
2001-05-03	0	3.87	31	13
2001-05-04	0	5.51	30.5	12
2001-05-05	0	1.76	27.5	12
2001-05-06	54.9	6.18	34	12.5
2001-05-07	6.5	2.89	27	12.5
2001-05-08	0	3.97	24	12.5
2001-05-09	0	6.89	24.5	12
2001-05-10	0	3.45	27	8.5
2001-05-11	14	6.85	28	9
2001-05-12	0	2.36	23	10.5
